x,v,t
-0.012994, -0.235016, 4.010000
-0.013790, -0.097386, 4.015000
-0.014115, -0.161940, 4.020000
-0.015872, -0.267662, 4.025000
-0.016871, -0.080736, 4.030000
-0.016309, -0.036386, 4.035000
-0.016412, -0.020604, 4.040000
-0.016516, -0.105984, 4.045000
-0.017478, -0.030186, 4.050000
-0.016928, 0.233030, 4.055000
-0.015588, 0.385558, 4.060000
-0.013447, 0.486470, 4.065000
-0.011068, 0.432407, 4.070000
-0.009893, 0.211109, 4.075000
-0.008030, 0.270087, 4.080000
-0.007006, 0.289972, 4.085000
-0.005795, 0.271808, 4.090000
-0.003781, 0.487149, 4.095000
-0.002657, 0.165773, 4.100000
-0.002447, 0.060548, 4.105000
-0.002792, 0.120532, 4.110000
-0.001132, 0.494425, 4.115000
0.001442, 0.567614, 4.120000
0.004280, 0.628825, 4.125000
0.007713, 0.711188, 4.130000
0.011472, 0.841981, 4.135000
0.015817, 0.740907, 4.140000
0.018963, 0.532218, 4.145000
0.022278, 0.587461, 4.150000
0.024923, 0.324017, 4.155000
0.025504, 0.252932, 4.160000
0.027124, 0.538339, 4.165000
0.029468, 0.366823, 4.170000
0.031490, 0.348384, 4.175000
0.033011, 0.278419, 4.180000
0.034770, 0.511910, 4.185000
0.036962, 0.120231, 4.190000
0.038194, 0.120729, 4.195000
0.039728, 0.397465, 4.200000
0.041689, 0.423130, 4.205000
0.042484, 0.156936, 4.210000
0.043807, 0.058603, 4.215000
0.042352, -0.189518, 4.220000
0.042018, -0.018953, 4.225000
0.041471, -0.082980, 4.230000
0.040897, -0.053310, 4.235000
0.041302, -0.014291, 4.240000
0.040308, -0.173112, 4.245000
0.039622, -0.144403, 4.250000
0.039247, -0.312707, 4.255000
0.038501, -0.379100, 4.260000
0.035986, -0.592017, 4.265000
0.033003, -0.688200, 4.270000
0.029765, -0.599356, 4.275000
0.027175, -0.412474, 4.280000
0.025203, -0.538911, 4.285000
0.022115, -0.717083, 4.290000
0.019842, -0.298672, 4.295000
0.018283, -0.325905, 4.300000
0.017054, -0.289677, 4.305000
0.015704, -0.326391, 4.310000
0.014316, -0.290280, 4.315000
0.013882, -0.122916, 4.320000
0.013739, -0.174552, 4.325000
0.012934, -0.125470, 4.330000
0.011290, -0.378022, 4.335000
0.009948, -0.067055, 4.340000
0.008494, -0.236787, 4.345000
0.007887, -0.097489, 4.350000
0.007194, -0.024043, 4.355000
0.005965, -0.463830, 4.360000
0.003772, -0.481973, 4.365000
0.001619, -0.427249, 4.370000
-0.000715, -0.390428, 4.375000
-0.003254, -0.687965, 4.380000
-0.006425, -0.754806, 4.385000
-0.009223, -0.655790, 4.390000
-0.011859, -0.278749, 4.395000
-0.013386, -0.210913, 4.400000
-0.014405, -0.064948, 4.405000
-0.013473, 0.130791, 4.410000
-0.013424, 0.071935, 4.415000
-0.013307, 0.097741, 4.420000
-0.012326, 0.162386, 4.425000
-0.011402, 0.218279, 4.430000
-0.010352, 0.129096, 4.435000
-0.010056, 0.013223, 4.440000
-0.009778, 0.050123, 4.445000
-0.009642, 0.092526, 4.450000
-0.010131, -0.206413, 4.455000
-0.011215, -0.044871, 4.460000
-0.010773, 0.137018, 4.465000
-0.009935, 0.038256, 4.470000
-0.009858, -0.151928, 4.475000
-0.011762, -0.332731, 4.480000
-0.011522, 0.007078, 4.485000
-0.012223, -0.031501, 4.490000
-0.013245, 0.017852, 4.495000
-0.012721, 0.130446, 4.500000
-0.012970, 0.112611, 4.505000
-0.013338, 0.225406, 4.510000
-0.011226, 0.503462, 4.515000
-0.009850, 0.389965, 4.520000
-0.007683, 0.378951, 4.525000
-0.006766, 0.027515, 4.530000
-0.006985, 0.079035, 4.535000
-0.006844, 0.079132, 4.540000
-0.006691, 0.151357, 4.545000
-0.006355, -0.036242, 4.550000
-0.006817, -0.083366, 4.555000
-0.007183, -0.019440, 4.560000
-0.007330, 0.093655, 4.565000
-0.006531, -0.182546, 4.570000
-0.007005, -0.111630, 4.575000
-0.006812, -0.025796, 4.580000
-0.005521, 0.374136, 4.585000
-0.003321, 0.562901, 4.590000
-0.000581, 0.800659, 4.595000
0.002947, 0.779538, 4.600000
0.006925, 0.602322, 4.605000
0.009946, 0.604044, 4.610000
0.013454, 0.697502, 4.615000
0.016070, 0.556132, 4.620000
0.018550, 0.378581, 4.625000
0.020819, 0.470672, 4.630000
0.022834, 0.323604, 4.635000
0.023328, 0.105653, 4.640000
0.023447, -0.001657, 4.645000
0.023309, 0.039051, 4.650000
0.024156, 0.381000, 4.655000
0.025261, 0.270381, 4.660000
0.026896, 0.081643, 4.665000
0.026547, 0.065402, 4.670000
0.027196, 0.061129, 4.675000
0.027518, 0.046791, 4.680000
0.027478, -0.050797, 4.685000
0.026359, -0.130937, 4.690000
0.025715, -0.186601, 4.695000
0.024946, -0.199847, 4.700000
0.022748, -0.237206, 4.705000
0.021529, -0.330325, 4.710000
0.020561, -0.280120, 4.715000
0.018766, -0.398939, 4.720000
0.016498, -0.222972, 4.725000
0.014444, -0.418168, 4.730000
0.012000, -0.396713, 4.735000
0.010435, -0.399404, 4.740000
0.008029, -0.441117, 4.745000
0.006474, -0.254211, 4.750000
0.005803, 0.058672, 4.755000
0.004883, -0.036447, 4.760000
0.004634, -0.105721, 4.765000
0.003782, -0.114223, 4.770000
0.003165, -0.107487, 4.775000
0.001927, -0.025057, 4.780000
0.001012, -0.198361, 4.785000
0.000311, -0.382585, 4.790000
-0.001245, -0.417573, 4.795000
-0.003248, -0.153183, 4.800000
-0.003388, 0.239391, 4.805000
-0.002677, 0.066822, 4.810000
-0.001701, 0.232211, 4.815000
0.000049, 0.536473, 4.820000
0.003441, 0.554245, 4.825000
0.006066, 0.427071, 4.830000
0.008301, 0.508274, 4.835000
0.011082, 0.676863, 4.840000
0.013912, 0.584128, 4.845000
0.016121, 0.309178, 4.850000
0.016868, 0.074764, 4.855000
0.017389, -0.096774, 4.860000
0.016989, -0.049400, 4.865000
0.017155, 0.190531, 4.870000
0.017126, -0.163939, 4.875000
0.016899, -0.084108, 4.880000
0.016168, -0.069440, 4.885000
0.014824, -0.369321, 4.890000
0.012988, -0.219669, 4.895000
0.011522, -0.246536, 4.900000
0.010080, -0.250300, 4.905000
0.008827, -0.294250, 4.910000
0.006395, -0.445577, 4.915000
0.003726, -0.464558, 4.920000
0.001455, -0.350762, 4.925000
0.000422, -0.017075, 4.930000
0.000219, -0.134340, 4.935000
0.000197, -0.053593, 4.940000
-0.000212, 0.048435, 4.945000
-0.000527, 0.075085, 4.950000
-0.000199, 0.048849, 4.955000
-0.000181, 0.093333, 4.960000
-0.000231, 0.063038, 4.965000
0.000049, 0.152186, 4.970000
0.001076, 0.495569, 4.975000
0.004789, 0.762352, 4.980000
0.008404, 0.650307, 4.985000
0.011023, 0.649910, 4.990000
0.013999, 0.624469, 4.995000
