x,v,t
-0.008650, 0.846973, 0.791000
-0.007816, 0.808621, 0.792000
-0.007013, 0.762261, 0.793000
-0.006241, 0.812772, 0.794000
-0.005430, 0.742716, 0.795000
-0.004722, 0.706266, 0.796000
-0.004003, 0.758235, 0.797000
-0.003275, 0.650244, 0.798000
-0.002563, 0.683728, 0.799000
-0.001863, 0.703646, 0.800000
-0.001152, 0.751696, 0.801000
-0.000387, 0.785996, 0.802000
0.000391, 0.712207, 0.803000
0.001090, 0.699140, 0.804000
0.001776, 0.688051, 0.805000
0.002496, 0.705574, 0.806000
0.003200, 0.638421, 0.807000
0.003841, 0.689033, 0.808000
0.004618, 0.807561, 0.809000
0.005385, 0.759561, 0.810000
0.006149, 0.767873, 0.811000
0.006901, 0.798284, 0.812000
0.007708, 0.775575, 0.813000
0.008433, 0.772835, 0.814000
0.009207, 0.770149, 0.815000
0.009972, 0.745050, 0.816000
0.010719, 0.707885, 0.817000
0.011435, 0.759594, 0.818000
0.012221, 0.734843, 0.819000
0.012933, 0.699471, 0.820000
0.013635, 0.735149, 0.821000
0.014394, 0.724708, 0.822000
0.015118, 0.722920, 0.823000
0.015891, 0.809315, 0.824000
0.016650, 0.777065, 0.825000
0.017428, 0.770417, 0.826000
0.018248, 0.820425, 0.827000
0.019092, 0.866685, 0.828000
0.019963, 0.849566, 0.829000
0.020865, 0.934612, 0.830000
0.021796, 1.002333, 0.831000
0.022784, 1.012772, 0.832000
0.023778, 1.003987, 0.833000
0.024857, 1.061115, 0.834000
0.025909, 1.057502, 0.835000
0.026921, 0.996469, 0.836000
0.027895, 0.976699, 0.837000
0.028852, 0.940521, 0.838000
0.029756, 0.901145, 0.839000
0.030667, 0.897908, 0.840000
0.031565, 0.850688, 0.841000
0.032388, 0.813557, 0.842000
0.033252, 0.835225, 0.843000
0.034076, 0.793323, 0.844000
0.034919, 0.793855, 0.845000
0.035673, 0.716587, 0.846000
0.036359, 0.663918, 0.847000
0.037014, 0.680156, 0.848000
0.037691, 0.618984, 0.849000
0.038244, 0.554418, 0.850000
0.038781, 0.510920, 0.851000
0.039313, 0.463040, 0.852000
0.039819, 0.489118, 0.853000
0.040326, 0.493218, 0.854000
0.040810, 0.427200, 0.855000
0.041241, 0.401093, 0.856000
0.041646, 0.370388, 0.857000
0.042035, 0.399266, 0.858000
0.042435, 0.374303, 0.859000
0.042789, 0.265893, 0.860000
0.043024, 0.224494, 0.861000
0.043260, 0.235467, 0.862000
0.043491, 0.204140, 0.863000
0.043688, 0.204875, 0.864000
0.043835, 0.131575, 0.865000
0.043922, 0.079367, 0.866000
0.043973, 0.019999, 0.867000
0.044042, 0.093572, 0.868000
0.044151, 0.133202, 0.869000
0.044258, 0.068001, 0.870000
0.044314, 0.010092, 0.871000
0.044329, 0.024053, 0.872000
0.044325, -0.035418, 0.873000
0.044280, -0.061452, 0.874000
0.044213, -0.046133, 0.875000
0.044230, 0.004634, 0.876000
0.044207, -0.020646, 0.877000
0.044178, -0.105029, 0.878000
0.044032, -0.149886, 0.879000
0.043836, -0.202557, 0.880000
0.043658, -0.176131, 0.881000
0.043421, -0.253301, 0.882000
0.043126, -0.294520, 0.883000
0.042849, -0.279552, 0.884000
0.042556, -0.294667, 0.885000
0.042244, -0.332370, 0.886000
0.041926, -0.311094, 0.887000
0.041617, -0.301723, 0.888000
0.041309, -0.253460, 0.889000
0.041083, -0.221602, 0.890000
0.040867, -0.210616, 0.891000
0.040692, -0.234743, 0.892000
0.040436, -0.226484, 0.893000
0.040174, -0.260675, 0.894000
0.039907, -0.244313, 0.895000
0.039656, -0.237189, 0.896000
0.039407, -0.264120, 0.897000
0.039165, -0.213743, 0.898000
0.038927, -0.211824, 0.899000
0.038670, -0.275451, 0.900000
0.038378, -0.348252, 0.901000
0.038024, -0.323790, 0.902000
0.037665, -0.333684, 0.903000
0.037271, -0.372036, 0.904000
0.036864, -0.424238, 0.905000
0.036451, -0.422765, 0.906000
0.035986, -0.484824, 0.907000
0.035501, -0.456287, 0.908000
0.035051, -0.412090, 0.909000
0.034624, -0.469054, 0.910000
0.034171, -0.466720, 0.911000
0.033701, -0.444874, 0.912000
0.033268, -0.447829, 0.913000
0.032812, -0.484202, 0.914000
0.032301, -0.521076, 0.915000
0.031727, -0.582044, 0.916000
0.031162, -0.570855, 0.917000
0.030554, -0.635329, 0.918000
0.029956, -0.565088, 0.919000
0.029310, -0.653423, 0.920000
0.028603, -0.694715, 0.921000
0.027916, -0.682693, 0.922000
0.027180, -0.749350, 0.923000
0.026429, -0.755482, 0.924000
0.025643, -0.770360, 0.925000
0.024882, -0.757650, 0.926000
0.024067, -0.832413, 0.927000
0.023190, -0.867480, 0.928000
0.022309, -0.847194, 0.929000
0.021464, -0.816708, 0.930000
0.020621, -0.812857, 0.931000
0.019824, -0.796508, 0.932000
0.019033, -0.764342, 0.933000
0.018271, -0.772769, 0.934000
0.017516, -0.717343, 0.935000
0.016868, -0.634370, 0.936000
0.016219, -0.660310, 0.937000
0.015551, -0.622958, 0.938000
0.014897, -0.644117, 0.939000
0.014245, -0.695396, 0.940000
0.013634, -0.612384, 0.941000
0.013056, -0.580750, 0.942000
0.012418, -0.629422, 0.943000
0.011790, -0.695458, 0.944000
0.011092, -0.722715, 0.945000
0.010394, -0.753657, 0.946000
0.009635, -0.759732, 0.947000
0.008877, -0.773732, 0.948000
0.008125, -0.754905, 0.949000
0.007337, -0.787647, 0.950000
0.006561, -0.789305, 0.951000
0.005739, -0.883226, 0.952000
0.004859, -0.869696, 0.953000
0.003971, -0.870338, 0.954000
0.003081, -0.972147, 0.955000
0.002117, -0.955675, 0.956000
0.001185, -0.956631, 0.957000
0.000236, -0.938394, 0.958000
-0.000683, -0.939983, 0.959000
-0.001600, -0.952495, 0.960000
-0.002536, -0.893031, 0.961000
-0.003429, -0.896623, 0.962000
-0.004351, -0.861024, 0.963000
-0.005244, -0.880746, 0.964000
-0.006098, -0.840018, 0.965000
-0.006953, -0.784036, 0.966000
-0.007775, -0.811294, 0.967000
-0.008574, -0.849154, 0.968000
-0.009477, -0.892960, 0.969000
-0.010399, -0.947720, 0.970000
-0.011336, -0.930172, 0.971000
-0.012300, -0.955552, 0.972000
-0.013260, -0.951217, 0.973000
-0.014231, -0.954155, 0.974000
-0.015130, -0.861922, 0.975000
-0.015994, -0.862053, 0.976000
-0.016861, -0.854849, 0.977000
-0.017702, -0.792409, 0.978000
-0.018432, -0.730039, 0.979000
-0.019144, -0.670978, 0.980000
-0.019822, -0.650388, 0.981000
-0.020492, -0.666276, 0.982000
-0.021176, -0.684862, 0.983000
-0.021844, -0.657765, 0.984000
-0.022530, -0.647226, 0.985000
-0.023138, -0.618342, 0.986000
-0.023636, -0.528844, 0.987000
-0.024148, -0.481893, 0.988000
-0.024541, -0.374584, 0.989000
-0.024889, -0.369354, 0.990000
-0.025302, -0.419511, 0.991000
-0.025685, -0.338604, 0.992000
-0.025982, -0.309968, 0.993000
-0.026284, -0.306631, 0.994000
-0.026594, -0.310461, 0.995000
-0.026917, -0.289500, 0.996000
-0.027181, -0.226828, 0.997000
-0.027372, -0.151022, 0.998000
-0.027522, -0.123706, 0.999000
