x,v,t
-0.041649, -0.182291, 4.000000
-0.042052, -0.027272, 4.005000
-0.041397, 0.193339, 4.010000
-0.040102, 0.369328, 4.015000
-0.037787, 0.427530, 4.020000
-0.035260, 0.468108, 4.025000
-0.032678, 0.516226, 4.030000
-0.029463, 0.673331, 4.035000
-0.026092, 0.727362, 4.040000
-0.022303, 0.887047, 4.045000
-0.017258, 0.969628, 4.050000
-0.012441, 0.929519, 4.055000
-0.008092, 0.818118, 4.060000
-0.003912, 0.877761, 4.065000
0.000693, 0.827868, 4.070000
0.004940, 0.759091, 4.075000
0.008468, 0.761054, 4.080000
0.011936, 0.629200, 4.085000
0.015389, 0.736294, 4.090000
0.018885, 0.721674, 4.095000
0.021986, 0.581593, 4.100000
0.024634, 0.556416, 4.105000
0.027298, 0.498441, 4.110000
0.030384, 0.434933, 4.115000
0.032700, 0.298084, 4.120000
0.034305, 0.251337, 4.125000
0.035854, 0.250702, 4.130000
0.037270, 0.175171, 4.135000
0.037959, -0.034205, 4.140000
0.037664, -0.091753, 4.145000
0.036660, -0.133521, 4.150000
0.035805, -0.175228, 4.155000
0.034860, -0.287715, 4.160000
0.033629, -0.245930, 4.165000
0.031857, -0.465757, 4.170000
0.029426, -0.433715, 4.175000
0.027389, -0.377934, 4.180000
0.025106, -0.490794, 4.185000
0.022424, -0.449230, 4.190000
0.020096, -0.521993, 4.195000
0.016983, -0.644330, 4.200000
0.014080, -0.551839, 4.205000
0.011051, -0.532991, 4.210000
0.008446, -0.584124, 4.215000
0.005762, -0.601348, 4.220000
0.002465, -0.671596, 4.225000
-0.000452, -0.629777, 4.230000
-0.003761, -0.621561, 4.235000
-0.007004, -0.657542, 4.240000
-0.010849, -0.806527, 4.245000
-0.014348, -0.664381, 4.250000
-0.018118, -0.713408, 4.255000
-0.022028, -0.673505, 4.260000
-0.024903, -0.444138, 4.265000
-0.026476, -0.268878, 4.270000
-0.027498, -0.262247, 4.275000
-0.029199, -0.224933, 4.280000
-0.030523, -0.236392, 4.285000
-0.032287, -0.316667, 4.290000
-0.034081, -0.299026, 4.295000
-0.035374, -0.179970, 4.300000
-0.035586, -0.050789, 4.305000
-0.035453, 0.008949, 4.310000
-0.035401, -0.100655, 4.315000
-0.035802, 0.003021, 4.320000
-0.035885, -0.028784, 4.325000
-0.035980, 0.029558, 4.330000
-0.035435, 0.156505, 4.335000
-0.034226, 0.302101, 4.340000
-0.032386, 0.292258, 4.345000
-0.030748, 0.225207, 4.350000
-0.029389, 0.326266, 4.355000
-0.027642, 0.306397, 4.360000
-0.026026, 0.298067, 4.365000
-0.024894, 0.160977, 4.370000
-0.024171, 0.168377, 4.375000
-0.023541, 0.270664, 4.380000
-0.022688, 0.103199, 4.385000
-0.021555, 0.349277, 4.390000
-0.019632, 0.395982, 4.395000
-0.017803, 0.426828, 4.400000
-0.014650, 0.559944, 4.405000
-0.011969, 0.508804, 4.410000
-0.009384, 0.486982, 4.415000
-0.007230, 0.523393, 4.420000
-0.005054, 0.472403, 4.425000
-0.002088, 0.606091, 4.430000
0.001201, 0.602740, 4.435000
0.004199, 0.608564, 4.440000
0.007122, 0.505487, 4.445000
0.009556, 0.349998, 4.450000
0.010579, 0.285126, 4.455000
0.012679, 0.422240, 4.460000
0.014471, 0.257601, 4.465000
0.016669, 0.405255, 4.470000
0.018087, 0.278043, 4.475000
0.019380, 0.236658, 4.480000
0.019950, 0.157921, 4.485000
0.020884, 0.091852, 4.490000
0.020976, -0.047090, 4.495000
0.021218, 0.148691, 4.500000
0.022230, 0.233644, 4.505000
0.022449, -0.081616, 4.510000
0.021699, -0.230452, 4.515000
0.020755, -0.096945, 4.520000
0.019671, -0.214416, 4.525000
0.018182, -0.327338, 4.530000
0.016924, -0.278109, 4.535000
0.015182, -0.298943, 4.540000
0.013016, -0.469174, 4.545000
0.010884, -0.407128, 4.550000
0.008382, -0.509590, 4.555000
0.006377, -0.404986, 4.560000
0.004483, -0.322567, 4.565000
0.002890, -0.383633, 4.570000
0.001516, -0.221409, 4.575000
0.000416, -0.177087, 4.580000
-0.000127, -0.127778, 4.585000
-0.000846, -0.122685, 4.590000
-0.001757, -0.230267, 4.595000
-0.002792, -0.084156, 4.600000
-0.002979, -0.101864, 4.605000
-0.003273, 0.015556, 4.610000
-0.003014, -0.005968, 4.615000
-0.002409, 0.066578, 4.620000
-0.001939, 0.089562, 4.625000
-0.001773, -0.113546, 4.630000
-0.002512, -0.015092, 4.635000
-0.002314, 0.130781, 4.640000
-0.001781, 0.089686, 4.645000
-0.000934, 0.214787, 4.650000
-0.000031, 0.268254, 4.655000
0.001804, 0.383800, 4.660000
0.003335, 0.356696, 4.665000
0.005101, 0.465524, 4.670000
0.007731, 0.576007, 4.675000
0.010881, 0.759515, 4.680000
0.014781, 0.686060, 4.685000
0.018460, 0.680219, 4.690000
0.021550, 0.763948, 4.695000
0.025149, 0.774632, 4.700000
0.028915, 0.664352, 4.705000
0.032170, 0.675411, 4.710000
0.035069, 0.553868, 4.715000
0.037868, 0.531973, 4.720000
0.040306, 0.470798, 4.725000
0.042326, 0.384019, 4.730000
0.044071, 0.289614, 4.735000
0.045236, 0.195559, 4.740000
0.046479, 0.125691, 4.745000
0.047304, 0.082488, 4.750000
0.047432, 0.016271, 4.755000
0.046807, -0.151703, 4.760000
0.046020, -0.190312, 4.765000
0.044831, -0.263212, 4.770000
0.042993, -0.486230, 4.775000
0.040604, -0.554419, 4.780000
0.037753, -0.677246, 4.785000
0.033998, -0.794500, 4.790000
0.030117, -0.880075, 4.795000
0.025680, -0.864510, 4.800000
0.022059, -0.757298, 4.805000
0.018059, -0.783904, 4.810000
0.014197, -0.854683, 4.815000
0.010405, -0.667019, 4.820000
0.007266, -0.563966, 4.825000
0.004297, -0.554033, 4.830000
0.001040, -0.609095, 4.835000
-0.001700, -0.518895, 4.840000
-0.003704, -0.313698, 4.845000
-0.005088, -0.343123, 4.850000
-0.007223, -0.398439, 4.855000
-0.008803, -0.346691, 4.860000
-0.010572, -0.479004, 4.865000
-0.013642, -0.475988, 4.870000
-0.016046, -0.558544, 4.875000
-0.018739, -0.413737, 4.880000
-0.020843, -0.306809, 4.885000
-0.021642, -0.198796, 4.890000
-0.022259, -0.234001, 4.895000
-0.023180, -0.051918, 4.900000
-0.023441, -0.109979, 4.905000
-0.023586, 0.039127, 4.910000
-0.023058, 0.108785, 4.915000
-0.022632, 0.218012, 4.920000
-0.021385, 0.354164, 4.925000
-0.019732, 0.274102, 4.930000
-0.018493, 0.386698, 4.935000
-0.016541, 0.365187, 4.940000
-0.015034, 0.369895, 4.945000
-0.013255, 0.487027, 4.950000
-0.011139, 0.477291, 4.955000
-0.009241, 0.271467, 4.960000
-0.007683, 0.373473, 4.965000
-0.006337, 0.240785, 4.970000
-0.005137, 0.392629, 4.975000
-0.003126, 0.385275, 4.980000
-0.000790, 0.472360, 4.985000
0.001406, 0.481203, 4.990000
0.003644, 0.474137, 4.995000
