x,v,t
-0.032209, -0.301501, 1.740000
-0.032448, -0.234313, 1.741000
-0.032689, -0.212862, 1.742000
-0.032886, -0.150916, 1.743000
-0.033046, -0.193968, 1.744000
-0.033229, -0.184198, 1.745000
-0.033421, -0.239864, 1.746000
-0.033587, -0.140070, 1.747000
-0.033697, -0.074755, 1.748000
-0.033796, -0.187891, 1.749000
-0.033997, -0.254926, 1.750000
-0.034255, -0.286370, 1.751000
-0.034541, -0.219576, 1.752000
-0.034769, -0.223706, 1.753000
-0.035037, -0.278081, 1.754000
-0.035340, -0.356014, 1.755000
-0.035617, -0.219212, 1.756000
-0.035832, -0.272937, 1.757000
-0.036072, -0.242409, 1.758000
-0.036291, -0.194417, 1.759000
-0.036483, -0.217850, 1.760000
-0.036682, -0.197864, 1.761000
-0.036847, -0.140957, 1.762000
-0.036973, -0.034472, 1.763000
-0.036966, 0.024590, 1.764000
-0.036962, 0.017816, 1.765000
-0.036980, -0.008969, 1.766000
-0.036989, -0.016048, 1.767000
-0.036936, 0.048547, 1.768000
-0.036933, -0.045152, 1.769000
-0.037005, -0.023648, 1.770000
-0.036985, 0.059442, 1.771000
-0.036880, 0.133229, 1.772000
-0.036740, 0.162901, 1.773000
-0.036484, 0.267368, 1.774000
-0.036155, 0.308674, 1.775000
-0.035831, 0.313858, 1.776000
-0.035518, 0.312309, 1.777000
-0.035152, 0.328166, 1.778000
-0.034852, 0.336683, 1.779000
-0.034500, 0.370960, 1.780000
-0.034141, 0.380600, 1.781000
-0.033736, 0.410405, 1.782000
-0.033207, 0.517232, 1.783000
-0.032694, 0.499604, 1.784000
-0.032229, 0.489688, 1.785000
-0.031701, 0.513891, 1.786000
-0.031202, 0.550897, 1.787000
-0.030600, 0.608430, 1.788000
-0.029971, 0.652187, 1.789000
-0.029291, 0.662279, 1.790000
-0.028659, 0.603209, 1.791000
-0.028039, 0.641648, 1.792000
-0.027394, 0.666516, 1.793000
-0.026697, 0.696177, 1.794000
-0.025961, 0.757729, 1.795000
-0.025226, 0.772829, 1.796000
-0.024470, 0.715846, 1.797000
-0.023743, 0.767191, 1.798000
-0.022917, 0.859954, 1.799000
-0.022025, 0.921019, 1.800000
-0.021127, 0.939479, 1.801000
-0.020192, 0.885923, 1.802000
-0.019361, 0.799793, 1.803000
-0.018529, 0.844535, 1.804000
-0.017700, 0.828963, 1.805000
-0.016917, 0.758342, 1.806000
-0.016116, 0.787342, 1.807000
-0.015291, 0.844620, 1.808000
-0.014444, 0.816465, 1.809000
-0.013641, 0.794487, 1.810000
-0.012814, 0.812342, 1.811000
-0.011979, 0.869482, 1.812000
-0.011109, 0.880853, 1.813000
-0.010231, 0.897667, 1.814000
-0.009352, 0.867011, 1.815000
-0.008446, 0.861393, 1.816000
-0.007590, 0.858662, 1.817000
-0.006740, 0.821656, 1.818000
-0.005948, 0.825915, 1.819000
-0.005164, 0.815284, 1.820000
-0.004354, 0.857265, 1.821000
-0.003517, 0.847527, 1.822000
-0.002666, 0.860833, 1.823000
-0.001832, 0.827853, 1.824000
-0.001004, 0.827162, 1.825000
-0.000167, 0.871945, 1.826000
0.000717, 0.900977, 1.827000
0.001633, 0.871326, 1.828000
0.002469, 0.814694, 1.829000
0.003246, 0.831343, 1.830000
0.004069, 0.871541, 1.831000
0.004917, 0.891552, 1.832000
0.005791, 0.896509, 1.833000
0.006667, 0.895895, 1.834000
0.007555, 0.871168, 1.835000
0.008459, 0.886204, 1.836000
0.009389, 0.879501, 1.837000
0.010309, 0.936914, 1.838000
0.011275, 0.935876, 1.839000
0.012221, 0.920128, 1.840000
0.013156, 0.893802, 1.841000
0.014045, 0.890694, 1.842000
0.014885, 0.853068, 1.843000
0.015762, 0.856352, 1.844000
0.016611, 0.841069, 1.845000
0.017476, 0.829044, 1.846000
0.018334, 0.842711, 1.847000
0.019164, 0.862773, 1.848000
0.020096, 0.961342, 1.849000
0.021103, 0.982656, 1.850000
0.022053, 0.954660, 1.851000
0.022987, 0.901210, 1.852000
0.023940, 0.965661, 1.853000
0.024934, 1.016763, 1.854000
0.025895, 0.937759, 1.855000
0.026806, 0.934912, 1.856000
0.027728, 0.925371, 1.857000
0.028626, 0.865498, 1.858000
0.029465, 0.859323, 1.859000
0.030298, 0.842611, 1.860000
0.031134, 0.745569, 1.861000
0.031883, 0.773510, 1.862000
0.032628, 0.759931, 1.863000
0.033393, 0.761667, 1.864000
0.034209, 0.820778, 1.865000
0.035026, 0.882497, 1.866000
0.035901, 0.884610, 1.867000
0.036827, 0.907352, 1.868000
0.037747, 0.943497, 1.869000
0.038653, 0.870551, 1.870000
0.039513, 0.850257, 1.871000
0.040367, 0.873923, 1.872000
0.041272, 0.878938, 1.873000
0.042129, 0.868181, 1.874000
0.042955, 0.816938, 1.875000
0.043783, 0.808241, 1.876000
0.044595, 0.796272, 1.877000
0.045367, 0.793557, 1.878000
0.046156, 0.756070, 1.879000
0.046914, 0.708537, 1.880000
0.047604, 0.648786, 1.881000
0.048266, 0.626869, 1.882000
0.048956, 0.651243, 1.883000
0.049575, 0.599751, 1.884000
0.050168, 0.573491, 1.885000
0.050714, 0.516001, 1.886000
0.051206, 0.499472, 1.887000
0.051717, 0.506466, 1.888000
0.052205, 0.518336, 1.889000
0.052694, 0.484571, 1.890000
0.053156, 0.495281, 1.891000
0.053645, 0.476446, 1.892000
0.054118, 0.444864, 1.893000
0.054494, 0.334043, 1.894000
0.054803, 0.325241, 1.895000
0.055104, 0.291962, 1.896000
0.055359, 0.248354, 1.897000
0.055583, 0.246979, 1.898000
0.055833, 0.244912, 1.899000
0.056044, 0.196832, 1.900000
0.056210, 0.147389, 1.901000
0.056353, 0.106370, 1.902000
0.056447, 0.115243, 1.903000
0.056573, 0.104795, 1.904000
0.056628, 0.032470, 1.905000
0.056607, -0.078211, 1.906000
0.056501, -0.128409, 1.907000
0.056344, -0.168075, 1.908000
0.056140, -0.162239, 1.909000
0.055948, -0.220482, 1.910000
0.055684, -0.260135, 1.911000
0.055457, -0.233962, 1.912000
0.055188, -0.329013, 1.913000
0.054847, -0.321741, 1.914000
0.054466, -0.411246, 1.915000
0.054045, -0.414902, 1.916000
0.053613, -0.397819, 1.917000
0.053222, -0.378315, 1.918000
0.052786, -0.449999, 1.919000
0.052342, -0.426932, 1.920000
0.051900, -0.407205, 1.921000
0.051508, -0.425076, 1.922000
0.051010, -0.474757, 1.923000
0.050549, -0.452084, 1.924000
0.050040, -0.517677, 1.925000
0.049543, -0.496523, 1.926000
0.049019, -0.535952, 1.927000
0.048509, -0.480592, 1.928000
0.047973, -0.537787, 1.929000
0.047487, -0.460074, 1.930000
0.047057, -0.459352, 1.931000
0.046622, -0.473722, 1.932000
0.046152, -0.479302, 1.933000
0.045663, -0.523209, 1.934000
0.045107, -0.557321, 1.935000
0.044518, -0.575108, 1.936000
0.043919, -0.588375, 1.937000
0.043338, -0.623364, 1.938000
0.042702, -0.565756, 1.939000
0.042148, -0.638531, 1.940000
0.041481, -0.656734, 1.941000
0.040867, -0.602628, 1.942000
0.040227, -0.679282, 1.943000
0.039493, -0.704775, 1.944000
0.038792, -0.692358, 1.945000
0.038070, -0.711042, 1.946000
0.037318, -0.761725, 1.947000
0.036596, -0.770740, 1.948000
0.035801, -0.764772, 1.949000
0.035067, -0.773206, 1.950000
0.034327, -0.769366, 1.951000
0.033492, -0.812951, 1.952000
0.032754, -0.746881, 1.953000
0.032034, -0.723540, 1.954000
0.031331, -0.783045, 1.955000
0.030551, -0.840424, 1.956000
0.029685, -0.859353, 1.957000
0.028784, -0.901436, 1.958000
0.027927, -0.889329, 1.959000
0.027059, -0.849316, 1.960000
0.026189, -0.862652, 1.961000
0.025349, -0.819776, 1.962000
0.024495, -0.815514, 1.963000
0.023709, -0.822955, 1.964000
0.022837, -0.859609, 1.965000
0.021961, -0.932151, 1.966000
0.020991, -0.962179, 1.967000
0.020039, -0.898129, 1.968000
0.019151, -0.893663, 1.969000
0.018237, -0.916328, 1.970000
0.017316, -0.863693, 1.971000
0.016518, -0.818426, 1.972000
0.015720, -0.787813, 1.973000
0.014916, -0.760609, 1.974000
0.014130, -0.756246, 1.975000
0.013366, -0.773250, 1.976000
0.012616, -0.815871, 1.977000
0.011845, -0.800156, 1.978000
0.011026, -0.799704, 1.979000
0.010222, -0.800633, 1.980000
0.009455, -0.769742, 1.981000
0.008686, -0.817168, 1.982000
0.007891, -0.787293, 1.983000
0.007137, -0.792593, 1.984000
0.006323, -0.819516, 1.985000
0.005534, -0.804049, 1.986000
0.004742, -0.803636, 1.987000
0.003918, -0.802696, 1.988000
0.003104, -0.810844, 1.989000
0.002311, -0.831526, 1.990000
0.001547, -0.770299, 1.991000
0.000783, -0.737547, 1.992000
0.000073, -0.685846, 1.993000
-0.000642, -0.728975, 1.994000
-0.001334, -0.704842, 1.995000
-0.002030, -0.706594, 1.996000
-0.002765, -0.743211, 1.997000
-0.003498, -0.730232, 1.998000
-0.004248, -0.774347, 1.999000
