time,temperature,pressure,lattice,pos1,pos2
5.624000,940.577046,286.236246,4.217298,-0.847463,-1.684521,-2.542998
5.625000,940.785849,345.971841,4.217300,-0.850085,-1.679510,-2.545289
5.626000,941.010198,414.444968,4.217302,-0.852618,-1.674767,-2.547840
5.627000,941.272879,492.231999,4.217305,-0.855056,-1.670297,-2.550657
5.628000,941.601685,577.325529,4.217309,-0.857393,-1.666104,-2.553745
5.629000,942.028038,669.875211,4.217313,-0.859625,-1.662190,-2.557110
5.630000,942.585293,768.066695,4.217318,-0.861746,-1.658557,-2.560755
5.631000,943.305329,870.844296,4.217323,-0.863753,-1.655205,-2.564682
5.632000,944.216152,976.145855,4.217329,-0.865640,-1.652134,-2.568893
5.633000,945.342022,1081.791139,4.217336,-0.867405,-1.649340,-2.573387
5.634000,946.701755,1181.809741,4.217343,-0.869044,-1.646821,-2.578163
5.635000,948.304874,1276.349248,4.217351,-0.870554,-1.644572,-2.583218
5.636000,950.151218,1363.970896,4.217359,-0.871932,-1.642585,-2.588548
5.637000,952.232797,1444.842613,4.217368,-0.873177,-1.640854,-2.594148
5.638000,954.534860,1516.120225,4.217378,-0.874285,-1.639370,-2.600011
5.639000,957.034305,1582.061186,4.217387,-0.875255,-1.638122,-2.606131
5.640000,959.698653,1639.768864,4.217397,-0.876085,-1.637100,-2.612499
5.641000,962.486269,1686.950394,4.217408,-0.876772,-1.636291,-2.619104
5.642000,965.349175,1724.720432,4.217418,-0.877315,-1.635681,-2.625937
5.643000,968.236427,1753.217881,4.217429,-0.877711,-1.635257,-2.632986
5.644000,971.093708,1772.840197,4.217440,-0.877958,-1.635002,-2.640238
5.645000,973.865062,1784.748891,4.217451,-0.878053,-1.634901,-2.647682
5.646000,976.493971,1788.477375,4.217462,-0.877994,-1.634936,-2.655303
5.647000,978.925745,1787.121144,4.217473,-0.877778,-1.635090,-2.663088
5.648000,981.109203,1782.649350,4.217484,-0.877401,-1.635343,-2.671022
5.649000,982.996491,1776.986834,4.217495,-0.876860,-1.635678,-2.679092
5.650000,984.546069,1770.786974,4.217506,-0.876152,-1.636074,-2.687281
5.651000,985.724027,1768.094360,4.217517,-0.875274,-1.636511,-2.695577
5.652000,986.503242,1769.421428,4.217528,-0.874220,-1.636971,-2.703965
5.653000,986.863886,1778.018257,4.217539,-0.872986,-1.637431,-2.712430
5.654000,986.796450,1796.103196,4.217550,-0.871570,-1.637872,-2.720958
5.655000,986.302924,1826.555555,4.217561,-0.869965,-1.638274,-2.729537
5.656000,985.394269,1868.983328,4.217573,-0.868168,-1.638616,-2.738153
5.657000,984.088291,1922.074188,4.217584,-0.866175,-1.638878,-2.746794
5.658000,982.411708,1991.886555,4.217597,-0.863981,-1.639041,-2.755448
5.659000,980.400364,2079.105757,4.217610,-0.861582,-1.639084,-2.764104
5.660000,978.096765,2185.579391,4.217623,-0.858977,-1.638990,-2.772753
5.661000,975.548892,2306.696421,4.217637,-0.856160,-1.638740,-2.781384
5.662000,972.808691,2444.367335,4.217652,-0.853130,-1.638315,-2.789989
5.663000,969.929944,2601.504150,4.217668,-0.849886,-1.637700,-2.798561
5.664000,966.966947,2776.594045,4.217685,-0.846427,-1.636878,-2.807091
5.665000,963.972945,2969.944811,4.217704,-0.842752,-1.635834,-2.815575
5.666000,960.998734,3179.880419,4.217723,-0.838863,-1.634554,-2.824007
5.667000,958.092586,3403.033921,4.217744,-0.834762,-1.633025,-2.832382
5.668000,955.298896,3639.843726,4.217767,-0.830452,-1.631235,-2.840697
5.669000,952.656486,3888.668241,4.217791,-0.825938,-1.629174,-2.848949
5.670000,950.197726,4146.945342,4.217816,-0.821226,-1.626831,-2.857136
5.671000,947.949127,4413.259022,4.217844,-0.816324,-1.624200,-2.865256
5.672000,945.931218,4683.326135,4.217872,-0.811239,-1.621273,-2.873307
5.673000,944.158566,4954.036592,4.217903,-0.805982,-1.618046,-2.881289
5.674000,942.641316,5222.994597,4.217935,-0.800563,-1.614515,-2.889202
5.675000,941.386378,5489.631117,4.217969,-0.794995,-1.610676,-2.897047
5.676000,940.396611,5751.403709,4.218004,-0.789292,-1.606530,-2.904822
5.677000,939.670785,6005.894672,4.218041,-0.783467,-1.602077,-2.912529
5.678000,939.205769,6251.464794,4.218080,-0.777537,-1.597318,-2.920168
5.679000,938.997000,6486.491481,4.218120,-0.771519,-1.592255,-2.927740
5.680000,939.037866,6707.513625,4.218161,-0.765428,-1.586895,-2.935246
5.681000,939.320211,6913.522508,4.218204,-0.759283,-1.581241,-2.942686
5.682000,939.834931,7102.566382,4.218248,-0.753102,-1.575300,-2.950061
5.683000,940.571192,7272.178568,4.218293,-0.746903,-1.569080,-2.957370
5.684000,941.515609,7417.905310,4.218338,-0.740706,-1.562590,-2.964613
5.685000,942.652568,7542.752787,4.218385,-0.734529,-1.555838,-2.971790
5.686000,943.963971,7645.019449,4.218432,-0.728391,-1.548836,-2.978898
5.687000,945.428183,7724.222636,4.218480,-0.722310,-1.541594,-2.985936
5.688000,947.020330,7774.425833,4.218528,-0.716304,-1.534125,-2.992902
5.689000,948.712235,7798.334439,4.218576,-0.710391,-1.526442,-2.999793
5.690000,950.470822,7796.343153,4.218624,-0.704588,-1.518557,-3.006604
5.691000,952.257499,7769.393642,4.218672,-0.698911,-1.510486,-3.013331
5.692000,954.031056,7717.339676,4.218719,-0.693376,-1.502243,-3.019969
5.693000,955.749022,7640.397672,4.218766,-0.687998,-1.493844,-3.026510
5.694000,957.366187,7544.111198,4.218813,-0.682791,-1.485303,-3.032949
5.695000,958.835912,7429.685161,4.218859,-0.677767,-1.476638,-3.039278
5.696000,960.111243,7295.546622,4.218904,-0.672939,-1.467866,-3.045486
5.697000,961.146560,7143.103113,4.218948,-0.668318,-1.459003,-3.051566
5.698000,961.899477,6978.692102,4.218991,-0.663914,-1.450068,-3.057505
5.699000,962.331273,6802.152429,4.219033,-0.659737,-1.441078,-3.063292
5.700000,962.408328,6614.557804,4.219074,-0.655796,-1.432052,-3.068915
5.701000,962.105353,6422.443812,4.219113,-0.652097,-1.423008,-3.074361
5.702000,961.407595,6225.955075,4.219152,-0.648648,-1.413965,-3.079615
5.703000,960.312162,6030.984446,4.219189,-0.645454,-1.404942,-3.084662
5.704000,958.829194,5839.940580,4.219225,-0.642520,-1.395957,-3.089487
5.705000,956.980112,5649.925053,4.219260,-0.639850,-1.387030,-3.094074
5.706000,954.797421,5462.332260,4.219293,-0.637448,-1.378179,-3.098405
5.707000,952.326188,5281.012444,4.219326,-0.635317,-1.369422,-3.102465
5.708000,949.623465,5108.398285,4.219357,-0.633458,-1.360778,-3.106234
5.709000,946.756151,4945.870636,4.219388,-0.631872,-1.352264,-3.109696
5.710000,943.798655,4790.472178,4.219417,-0.630562,-1.343899,-3.112833
5.711000,940.830179,4646.395668,4.219446,-0.629526,-1.335699,-3.115626
5.712000,937.930023,4511.927597,4.219474,-0.628764,-1.327680,-3.118060
5.713000,935.172563,4385.537603,4.219501,-0.628276,-1.319858,-3.120116
5.714000,932.627865,4265.707041,4.219527,-0.628061,-1.312248,-3.121778
5.715000,930.360197,4156.208439,4.219553,-0.628118,-1.304863,-3.123031
5.716000,928.422650,4058.457498,4.219578,-0.628444,-1.297717,-3.123859
5.717000,926.856165,3971.592070,4.219602,-0.629038,-1.290821,-3.124249
5.718000,925.688324,3894.142124,4.219626,-0.629898,-1.284186,-3.124188
5.719000,924.934178,3830.437657,4.219650,-0.631020,-1.277822,-3.123665
5.720000,924.598555,3778.945528,4.219673,-0.632403,-1.271738,-3.122671
5.721000,924.676689,3736.734059,4.219696,-0.634044,-1.265941,-3.121198
5.722000,925.158408,3704.283328,4.219719,-0.635940,-1.260437,-3.119240
5.723000,926.030866,3680.326133,4.219742,-0.638088,-1.255231,-3.116793
5.724000,927.278150,3665.331248,4.219765,-0.640485,-1.250326,-3.113855
5.725000,928.883910,3653.451200,4.219787,-0.643128,-1.245727,-3.110425
5.726000,930.834591,3646.334567,4.219810,-0.646014,-1.241433,-3.106507
5.727000,933.118998,3643.410468,4.219832,-0.649139,-1.237446,-3.102104
5.728000,935.726819,3643.253726,4.219855,-0.652500,-1.233765,-3.097222
5.729000,938.647958,3642.874737,4.219877,-0.656094,-1.230388,-3.091870
5.730000,941.871332,3642.454881,4.219899,-0.659916,-1.227314,-3.086058
5.731000,945.382948,3637.971319,4.219922,-0.663963,-1.224539,-3.079798
5.732000,949.163721,3628.218310,4.219944,-0.668232,-1.222059,-3.073104
5.733000,953.186828,3613.429397,4.219967,-0.672717,-1.219872,-3.065989
5.734000,957.416570,3592.636005,4.219989,-0.677415,-1.217971,-3.058472
5.735000,961.807952,3564.832498,4.220011,-0.682320,-1.216353,-3.050570
5.736000,966.306474,3527.038782,4.220032,-0.687428,-1.215012,-3.042302
5.737000,970.849629,3481.456128,4.220054,-0.692734,-1.213943,-3.033687
5.738000,975.368180,3425.234472,4.220075,-0.698232,-1.213141,-3.024746
5.739000,979.788350,3361.763491,4.220096,-0.703916,-1.212601,-3.015501
5.740000,984.034496,3291.703814,4.220116,-0.709780,-1.212317,-3.005972
5.741000,988.032297,3219.360844,4.220136,-0.715816,-1.212285,-2.996183
5.742000,991.712693,3145.888419,4.220155,-0.722019,-1.212500,-2.986154
5.743000,995.014542,3070.625955,4.220174,-0.728380,-1.212957,-2.975910
5.744000,997.885707,2994.355949,4.220193,-0.734890,-1.213654,-2.965471
5.745000,1000.286864,2918.634931,4.220211,-0.741541,-1.214586,-2.954861
5.746000,1002.195472,2843.288676,4.220228,-0.748324,-1.215751,-2.944101
5.747000,1003.605967,2768.043475,4.220245,-0.755227,-1.217145,-2.933214
5.748000,1004.528544,2690.413939,4.220262,-0.762241,-1.218768,-2.922222
5.749000,1004.988308,2613.717340,4.220278,-0.769354,-1.220618,-2.911145
5.750000,1005.025042,2537.181338,4.220294,-0.776554,-1.222694,-2.900005
5.751000,1004.691359,2460.150881,4.220309,-0.783829,-1.224997,-2.888822
5.752000,1004.048542,2384.823324,4.220324,-0.791165,-1.227526,-2.877617
5.753000,1003.162485,2313.656330,4.220338,-0.798548,-1.230284,-2.866408
5.754000,1002.100388,2247.576801,4.220352,-0.805965,-1.233270,-2.855217
5.755000,1000.927474,2183.289393,4.220365,-0.813400,-1.236488,-2.844061
5.756000,999.704060,2121.406618,4.220378,-0.820837,-1.239940,-2.832959
5.757000,998.482853,2061.694955,4.220391,-0.828261,-1.243629,-2.821930
5.758000,997.307178,2006.611375,4.220403,-0.835655,-1.247557,-2.810990
5.759000,996.209555,1955.100463,4.220415,-0.843002,-1.251727,-2.800156
5.760000,995.211416,1903.436818,4.220427,-0.850285,-1.256143,-2.789446
5.761000,994.325020,1849.589935,4.220439,-0.857485,-1.260808,-2.778875
5.762000,993.555441,1795.453398,4.220450,-0.864584,-1.265724,-2.768457
5.763000,992.902281,1739.876115,4.220460,-0.871564,-1.270894,-2.758207
5.764000,992.363245,1681.987788,4.220471,-0.878405,-1.276319,-2.748137
5.765000,991.936593,1621.666590,4.220481,-0.885090,-1.282002,-2.738261
5.766000,991.623485,1554.842962,4.220490,-0.891598,-1.287942,-2.728590
5.767000,991.431490,1482.616645,4.220499,-0.897912,-1.294137,-2.719133
5.768000,991.376693,1403.389709,4.220508,-0.904010,-1.300587,-2.709899
5.769000,991.480192,1315.079121,4.220516,-0.909876,-1.307286,-2.700896
5.770000,991.764473,1218.817886,4.220524,-0.915490,-1.314231,-2.692128
5.771000,992.253992,1112.036697,4.220531,-0.920835,-1.321412,-2.683599
5.772000,992.971912,994.271087,4.220537,-0.925892,-1.328820,-2.675311
5.773000,993.935631,865.191689,4.220542,-0.930643,-1.336443,-2.667264
5.774000,995.155116,725.632181,4.220547,-0.935072,-1.344268,-2.659458
5.775000,996.631062,573.492196,4.220550,-0.939162,-1.352276,-2.651888
5.776000,998.352410,408.854331,4.220553,-0.942897,-1.360448,-2.644552
5.777000,1000.294149,232.837485,4.220554,-0.946261,-1.368760,-2.637442
5.778000,1002.420036,45.893867,4.220554,-0.949239,-1.377189,-2.630552
5.779000,1004.685436,-151.148906,4.220553,-0.951815,-1.385704,-2.623871
5.780000,1007.035488,-354.225656,4.220551,-0.953977,-1.394276,-2.617389
5.781000,1009.406533,-560.181698,4.220548,-0.955711,-1.402871,-2.611095
5.782000,1011.731415,-764.130365,4.220543,-0.957002,-1.411452,-2.604976
5.783000,1013.944061,-970.098669,4.220537,-0.957840,-1.419984,-2.599017
5.784000,1015.979665,-1174.308392,4.220530,-0.958211,-1.428425,-2.593205
5.785000,1017.775645,-1374.357930,4.220521,-0.958106,-1.436735,-2.587525
5.786000,1019.277451,-1569.174601,4.220512,-0.957512,-1.444873,-2.581960
5.787000,1020.438590,-1754.094696,4.220501,-0.956422,-1.452796,-2.576495
5.788000,1021.217733,-1926.486113,4.220489,-0.954824,-1.460463,-2.571115
5.789000,1021.579911,-2084.651219,4.220476,-0.952713,-1.467833,-2.565803
5.790000,1021.499275,-2227.399004,4.220462,-0.950081,-1.474866,-2.560546
5.791000,1020.959281,-2354.639882,4.220448,-0.946923,-1.481525,-2.555328
5.792000,1019.952848,-2463.645551,4.220432,-0.943235,-1.487773,-2.550135
5.793000,1018.482991,-2554.310741,4.220417,-0.939016,-1.493579,-2.544956
5.794000,1016.562253,-2625.967752,4.220401,-0.934264,-1.498913,-2.539779
5.795000,1014.213325,-2679.915095,4.220384,-0.928983,-1.503750,-2.534594
5.796000,1011.470022,-2718.612997,4.220367,-0.923175,-1.508069,-2.529392
5.797000,1008.376685,-2742.601824,4.220350,-0.916848,-1.511854,-2.524166
5.798000,1004.987847,-2753.327137,4.220333,-0.910009,-1.515092,-2.518910
5.799000,1001.368332,-2751.072922,4.220316,-0.902670,-1.517775,-2.513621
5.800000,997.591740,-2735.539910,4.220299,-0.894844,-1.519901,-2.508296
5.801000,993.738775,-2707.004319,4.220283,-0.886547,-1.521469,-2.502934
5.802000,989.895150,-2667.118892,4.220266,-0.877797,-1.522485,-2.497535
5.803000,986.149210,-2618.990437,4.220250,-0.868612,-1.522958,-2.492101
5.804000,982.587424,-2564.076022,4.220234,-0.859015,-1.522899,-2.486635
5.805000,979.288707,-2507.574498,4.220219,-0.849029,-1.522322,-2.481142
5.806000,976.321716,-2452.230191,4.220204,-0.838677,-1.521245,-2.475625
5.807000,973.742103,-2399.128677,4.220189,-0.827986,-1.519688,-2.470090
5.808000,971.588165,-2347.728161,4.220174,-0.816980,-1.517670,-2.464545
5.809000,969.878412,-2298.251792,4.220160,-0.805687,-1.515215,-2.458995
5.810000,968.611085,-2253.434578,4.220146,-0.794132,-1.512345,-2.453448
5.811000,967.764930,-2212.851999,4.220133,-0.782343,-1.509085,-2.447912
5.812000,967.299395,-2176.017332,4.220119,-0.770345,-1.505459,-2.442392
5.813000,967.158409,-2144.216444,4.220106,-0.758164,-1.501489,-2.436897
5.814000,967.272840,-2114.269318,4.220093,-0.745827,-1.497202,-2.431434
5.815000,967.565226,-2086.578876,4.220080,-0.733356,-1.492620,-2.426009
5.816000,967.956970,-2061.399691,4.220067,-0.720776,-1.487766,-2.420628
5.817000,968.373234,-2035.115553,4.220055,-0.708112,-1.482664,-2.415298
5.818000,968.747812,-2003.445497,4.220042,-0.695385,-1.477334,-2.410026
5.819000,969.027768,-1963.704171,4.220030,-0.682618,-1.471798,-2.404816
5.820000,969.176713,-1915.325564,4.220018,-0.669832,-1.466077,-2.399674
5.821000,969.176645,-1860.096867,4.220007,-0.657045,-1.460190,-2.394604
5.822000,969.030985,-1796.935868,4.219996,-0.644277,-1.454157,-2.389613
5.823000,968.763461,-1723.542740,4.219985,-0.631544,-1.447996,-2.384703
5.824000,968.416030,-1640.530039,4.219975,-0.618863,-1.441725,-2.379880
5.825000,968.046027,-1550.305314,4.219965,-0.606248,-1.435362,-2.375148
5.826000,967.721683,-1452.474277,4.219956,-0.593714,-1.428924,-2.370511
5.827000,967.517602,-1348.989786,4.219948,-0.581274,-1.422427,-2.365974
5.828000,967.508422,-1241.887512,4.219940,-0.568938,-1.415889,-2.361539
5.829000,967.763618,-1134.779701,4.219933,-0.556719,-1.409326,-2.357213
5.830000,968.341043,-1028.704067,4.219927,-0.544625,-1.402754,-2.352999
5.831000,969.278961,-923.555542,4.219921,-0.532666,-1.396188,-2.348900
5.832000,970.592720,-821.587488,4.219916,-0.520850,-1.389645,-2.344923
5.833000,972.274118,-726.243246,4.219912,-0.509183,-1.383142,-2.341071
5.834000,974.292427,-639.948815,4.219908,-0.497673,-1.376693,-2.337349
5.835000,976.593166,-558.816716,4.219904,-0.486326,-1.370314,-2.333762
5.836000,979.100353,-481.324565,4.219901,-0.475149,-1.364021,-2.330316
5.837000,981.723256,-403.596846,4.219899,-0.464145,-1.357830,-2.327015
5.838000,984.360973,-325.534474,4.219897,-0.453320,-1.351755,-2.323866
5.839000,986.909323,-240.092581,4.219895,-0.442678,-1.345811,-2.320874
5.840000,989.268856,-144.268459,4.219895,-0.432224,-1.340013,-2.318044
5.841000,991.350544,-35.870421,4.219894,-0.421961,-1.334375,-2.315382
5.842000,993.079539,90.912466,4.219895,-0.411892,-1.328908,-2.312893
5.843000,994.398343,238.697472,4.219896,-0.402019,-1.323627,-2.310584
5.844000,995.270485,409.697173,4.219899,-0.392347,-1.318543,-2.308459
5.845000,995.680260,604.434885,4.219903,-0.382876,-1.313665,-2.306523
5.846000,995.629907,818.433448,4.219908,-0.373608,-1.309006,-2.304780
5.847000,995.139549,1058.879136,4.219914,-0.364546,-1.304573,-2.303234
5.848000,994.245549,1324.652652,4.219922,-0.355690,-1.300374,-2.301890
5.849000,992.994180,1615.695705,4.219932,-0.347042,-1.296417,-2.300750
5.850000,991.436569,1931.205667,4.219944,-0.338601,-1.292708,-2.299816
5.851000,989.625789,2267.775146,4.219958,-0.330370,-1.289250,-2.299091
5.852000,987.613315,2622.558254,4.219974,-0.322347,-1.286048,-2.298575
5.853000,985.445809,2993.093112,4.219993,-0.314533,-1.283103,-2.298270
5.854000,983.162238,3375.733843,4.220014,-0.306928,-1.280417,-2.298175
5.855000,980.792590,3767.021418,4.220037,-0.299533,-1.277990,-2.298290
5.856000,978.357568,4165.029976,4.220063,-0.292346,-1.275819,-2.298613
5.857000,975.869554,4567.731216,4.220091,-0.285368,-1.273904,-2.299142
5.858000,973.333680,4969.546007,4.220121,-0.278598,-1.272239,-2.299874
5.859000,970.750370,5366.301675,4.220155,-0.272036,-1.270821,-2.300806
5.860000,968.118549,5754.909319,4.220190,-0.265682,-1.269645,-2.301934
5.861000,965.437911,6130.035269,4.220228,-0.259536,-1.268704,-2.303253
5.862000,962.711816,6489.472027,4.220268,-0.253597,-1.267991,-2.304758
5.863000,959.949995,6832.219135,4.220310,-0.247866,-1.267498,-2.306445
5.864000,957.169572,7155.138747,4.220354,-0.242343,-1.267217,-2.308307
5.865000,954.395880,7455.983700,4.220400,-0.237027,-1.267139,-2.310339
5.866000,951.662680,7730.764796,4.220448,-0.231920,-1.267254,-2.312533
5.867000,949.010543,7978.207334,4.220497,-0.227021,-1.267554,-2.314883
5.868000,946.486209,8194.436919,4.220548,-0.222332,-1.268028,-2.317384
5.869000,944.139861,8377.087276,4.220599,-0.217853,-1.268667,-2.320026
5.870000,942.021578,8522.935909,4.220652,-0.213586,-1.269459,-2.322805
5.871000,940.178345,8629.543741,4.220705,-0.209531,-1.270396,-2.325712
5.872000,938.651064,8695.835401,4.220759,-0.205691,-1.271467,-2.328741
5.873000,937.472076,8718.685768,4.220813,-0.202068,-1.272663,-2.331884
5.874000,936.663557,8696.761223,4.220866,-0.198662,-1.273974,-2.335135
5.875000,936.236023,8632.204982,4.220920,-0.195476,-1.275390,-2.338487
5.876000,936.186519,8526.900623,4.220972,-0.192513,-1.276902,-2.341934
5.877000,936.499208,8381.660631,4.221024,-0.189774,-1.278502,-2.345467
5.878000,937.146521,8197.734863,4.221074,-0.187263,-1.280181,-2.349082
5.879000,938.091208,7977.295463,4.221124,-0.184981,-1.281931,-2.352772
5.880000,939.288617,7717.927467,4.221171,-0.182931,-1.283745,-2.356531
5.881000,940.689181,7427.876806,4.221217,-0.181116,-1.285616,-2.360353
5.882000,942.240827,7112.326371,4.221261,-0.179538,-1.287536,-2.364232
5.883000,943.891357,6774.186134,4.221303,-0.178200,-1.289500,-2.368163
5.884000,945.590417,6414.459438,4.221342,-0.177105,-1.291503,-2.372140
5.885000,947.290864,6040.040642,4.221380,-0.176254,-1.293538,-2.376159
5.886000,948.949956,5658.095928,4.221415,-0.175650,-1.295601,-2.380216
5.887000,950.529341,5271.015013,4.221447,-0.175296,-1.297688,-2.384304
5.888000,951.995806,4881.407269,4.221477,-0.175193,-1.299795,-2.388421
5.889000,953.323076,4493.246746,4.221505,-0.175343,-1.301919,-2.392562
5.890000,954.491692,4112.036045,4.221530,-0.175748,-1.304057,-2.396723
5.891000,955.488322,3741.901334,4.221553,-0.176411,-1.306207,-2.400900
5.892000,956.305238,3381.267947,4.221574,-0.177331,-1.308366,-2.405090
5.893000,956.939488,3029.733071,4.221593,-0.178511,-1.310535,-2.409289
5.894000,957.394414,2689.530416,4.221610,-0.179952,-1.312710,-2.413493
5.895000,957.680437,2363.636299,4.221624,-0.181654,-1.314893,-2.417699
5.896000,957.814310,2057.168131,4.221637,-0.183619,-1.317082,-2.421905
5.897000,957.817894,1767.976653,4.221648,-0.185847,-1.319278,-2.426108
5.898000,957.718122,1497.159123,4.221657,-0.188339,-1.321482,-2.430304
5.899000,957.547325,1243.703250,4.221665,-0.191096,-1.323695,-2.434493
5.900000,957.341639,1007.725336,4.221671,-0.194118,-1.325917,-2.438671
5.901000,957.139470,786.168902,4.221676,-0.197405,-1.328151,-2.442836
5.902000,956.981865,577.825255,4.221679,-0.200958,-1.330398,-2.446987
5.903000,956.911203,381.132340,4.221682,-0.204776,-1.332660,-2.451122
5.904000,956.968662,194.204134,4.221683,-0.208858,-1.334940,-2.455238
5.905000,957.192310,16.005667,4.221683,-0.213205,-1.337240,-2.459336
5.906000,957.616245,-156.868771,4.221682,-0.217815,-1.339562,-2.463412
5.907000,958.269748,-329.581065,4.221680,-0.222687,-1.341910,-2.467468
5.908000,959.174079,-502.436505,4.221677,-0.227821,-1.344286,-2.471501
5.909000,960.341316,-677.348781,4.221673,-0.233214,-1.346693,-2.475512
5.910000,961.773493,-850.924664,4.221667,-0.238866,-1.349134,-2.479500
5.911000,963.462400,-1023.677956,4.221661,-0.244776,-1.351612,-2.483467
5.912000,965.391178,-1194.320893,4.221654,-0.250940,-1.354129,-2.487413
5.913000,967.533950,-1365.489707,4.221645,-0.257357,-1.356690,-2.491340
5.914000,969.857781,-1533.431788,4.221636,-0.264025,-1.359295,-2.495250
5.915000,972.326544,-1694.927577,4.221625,-0.270941,-1.361948,-2.499145
5.916000,974.901739,-1848.775247,4.221614,-0.278101,-1.364651,-2.503029
5.917000,977.542780,-1992.866136,4.221601,-0.285504,-1.367406,-2.506905
5.918000,980.208773,-2126.301472,4.221588,-0.293144,-1.370215,-2.510779
5.919000,982.860423,-2250.323864,4.221574,-0.301018,-1.373078,-2.514655
5.920000,985.461112,-2361.513187,4.221560,-0.309121,-1.375998,-2.518541
5.921000,987.977340,-2457.973359,4.221545,-0.317448,-1.378974,-2.522443
5.922000,990.379948,-2538.009811,4.221529,-0.325995,-1.382008,-2.526368
5.923000,992.645460,-2604.235999,4.221513,-0.334754,-1.385098,-2.530326
5.924000,994.754964,-2656.707626,4.221497,-0.343720,-1.388245,-2.534327
5.925000,996.692794,-2693.346043,4.221480,-0.352885,-1.391447,-2.538380
5.926000,998.445672,-2716.697051,4.221463,-0.362243,-1.394703,-2.542498
5.927000,1000.003642,-2726.379075,4.221446,-0.371786,-1.398011,-2.546691
5.928000,1001.360771,-2723.262714,4.221430,-0.381504,-1.401370,-2.550973
5.929000,1002.513886,-2709.228562,4.221413,-0.391390,-1.404776,-2.555358
5.930000,1003.460612,-2684.508321,4.221396,-0.401435,-1.408226,-2.559859
5.931000,1004.198921,-2651.072707,4.221380,-0.411628,-1.411717,-2.564491
5.932000,1004.725861,-2614.263842,4.221364,-0.421960,-1.415246,-2.569269
5.933000,1005.036595,-2574.318315,4.221348,-0.432422,-1.418807,-2.574208
5.934000,1005.127016,-2527.454723,4.221332,-0.443003,-1.422397,-2.579325
5.935000,1004.994633,-2474.761065,4.221317,-0.453693,-1.426012,-2.584635
5.936000,1004.638096,-2414.929423,4.221302,-0.464481,-1.429646,-2.590154
5.937000,1004.056455,-2345.036715,4.221288,-0.475359,-1.433295,-2.595897
5.938000,1003.248414,-2267.486573,4.221274,-0.486317,-1.436956,-2.601880
5.939000,1002.213784,-2179.442169,4.221260,-0.497345,-1.440623,-2.608117
5.940000,1000.955966,-2080.278283,4.221247,-0.508435,-1.444292,-2.614622
5.941000,999.483680,-1970.242605,4.221235,-0.519577,-1.447960,-2.621409
5.942000,997.809774,-1848.195991,4.221224,-0.530765,-1.451624,-2.628487
5.943000,995.951613,-1714.973975,4.221213,-0.541990,-1.455280,-2.635869
5.944000,993.931806,-1569.073028,4.221203,-0.553246,-1.458926,-2.643561
5.945000,991.777148,-1415.380728,4.221195,-0.564527,-1.462561,-2.651570
5.946000,989.518298,-1252.426932,4.221187,-0.575827,-1.466183,-2.659900
5.947000,987.187307,-1081.776585,4.221180,-0.587141,-1.469792,-2.668554
5.948000,984.817179,-904.551569,4.221175,-0.598465,-1.473389,-2.677532
5.949000,982.444178,-723.756747,4.221170,-0.609793,-1.476975,-2.686831
5.950000,980.106141,-541.020473,4.221167,-0.621123,-1.480552,-2.696447
5.951000,977.838767,-356.983710,4.221165,-0.632450,-1.484121,-2.706372
5.952000,975.674255,-173.444551,4.221164,-0.643774,-1.487687,-2.716595
5.953000,973.640258,3.487807,4.221164,-0.655090,-1.491252,-2.727106
5.954000,971.758018,169.357403,4.221165,-0.666397,-1.494821,-2.737888
5.955000,970.040762,323.688571,4.221167,-0.677690,-1.498398,-2.748924
5.956000,968.494023,464.426579,4.221169,-0.688968,-1.501989,-2.760197
5.957000,967.116129,589.387553,4.221173,-0.700227,-1.505598,-2.771683
5.958000,965.898607,698.238150,4.221177,-0.711461,-1.509231,-2.783359
5.959000,964.826594,788.643616,4.221182,-0.722667,-1.512895,-2.795201
5.960000,963.882311,859.132276,4.221188,-0.733839,-1.516596,-2.807179
5.961000,963.048345,907.520225,4.221193,-0.744970,-1.520339,-2.819267
5.962000,962.306077,930.498534,4.221199,-0.756053,-1.524133,-2.831432
5.963000,961.638183,933.112383,4.221205,-0.767079,-1.527983,-2.843643
5.964000,961.032199,913.766420,4.221210,-0.778041,-1.531898,-2.855866
5.965000,960.480246,874.162479,4.221216,-0.788927,-1.535882,-2.868067
5.966000,959.979014,816.303049,4.221221,-0.799726,-1.539945,-2.880211
5.967000,959.528064,741.601174,4.221225,-0.810426,-1.544092,-2.892261
5.968000,959.129779,654.344569,4.221229,-0.821014,-1.548331,-2.904181
5.969000,958.788740,555.608006,4.221233,-0.831477,-1.552669,-2.915934
5.970000,958.508814,447.800521,4.221235,-0.841798,-1.557112,-2.927481
5.971000,958.291801,333.727208,4.221238,-0.851963,-1.561666,-2.938787
5.972000,958.137451,219.118790,4.221239,-0.861957,-1.566337,-2.949813
5.973000,958.042848,107.363771,4.221240,-0.871761,-1.571131,-2.960525
5.974000,958.002565,-0.273632,4.221239,-0.881359,-1.576052,-2.970887
5.975000,958.007238,-100.157121,4.221239,-0.890734,-1.581105,-2.980865
5.976000,958.042403,-187.963683,4.221238,-0.899869,-1.586293,-2.990426
5.977000,958.091324,-262.234643,4.221236,-0.908746,-1.591617,-2.999540
5.978000,958.136297,-320.847658,4.221234,-0.917349,-1.597079,-3.008179
5.979000,958.159819,-363.180634,4.221232,-0.925660,-1.602678,-3.016316
