time,temperature,pressure,lattice,pos1,pos2
5.025000,750.348665,-20.643971,4.095474,0.013253,-0.073556,-0.090015
5.026000,753.194774,-30.114093,4.095474,0.018253,-0.078788,-0.094297
5.027000,756.305847,-42.421696,4.095474,0.023278,-0.083920,-0.098511
5.028000,759.659415,-59.860607,4.095474,0.028315,-0.088941,-0.102655
5.029000,763.227163,-83.901555,4.095473,0.033346,-0.093839,-0.106729
5.030000,766.974754,-112.050078,4.095472,0.038355,-0.098602,-0.110732
5.031000,770.861611,-143.147868,4.095472,0.043326,-0.103217,-0.114663
5.032000,774.842069,-178.606622,4.095470,0.048239,-0.107669,-0.118521
5.033000,778.865676,-215.002189,4.095469,0.053075,-0.111946,-0.122306
5.034000,782.877573,-253.857703,4.095468,0.057815,-0.116029,-0.126018
5.035000,786.819420,-296.183519,4.095466,0.062436,-0.119905,-0.129656
5.036000,790.631194,-339.049201,4.095464,0.066917,-0.123555,-0.133219
5.037000,794.253320,-383.141603,4.095461,0.071235,-0.126962,-0.136706
5.038000,797.627308,-428.109989,4.095459,0.075366,-0.130107,-0.140118
5.039000,800.697525,-471.834046,4.095456,0.079286,-0.132974,-0.143452
5.040000,803.413317,-513.645612,4.095453,0.082969,-0.135542,-0.146708
5.041000,805.730436,-552.659889,4.095450,0.086389,-0.137792,-0.149884
5.042000,807.612610,-587.573545,4.095446,0.089523,-0.139707,-0.152981
5.043000,809.032215,-618.453908,4.095442,0.092343,-0.141268,-0.155995
5.044000,809.970290,-643.693319,4.095439,0.094824,-0.142456,-0.158925
5.045000,810.417356,-664.888284,4.095435,0.096942,-0.143254,-0.161769
5.046000,810.374045,-682.185282,4.095431,0.098673,-0.143645,-0.164525
5.047000,809.850225,-698.141232,4.095426,0.099993,-0.143615,-0.167190
5.048000,808.863316,-715.227562,4.095422,0.100883,-0.143150,-0.169762
5.049000,807.438008,-728.186849,4.095418,0.101322,-0.142237,-0.172238
5.050000,805.606164,-736.325605,4.095413,0.101293,-0.140867,-0.174613
5.051000,803.406275,-741.187523,4.095409,0.100783,-0.139032,-0.176884
5.052000,800.882681,-742.617987,4.095404,0.099780,-0.136726,-0.179047
5.053000,798.083161,-743.073203,4.095400,0.098275,-0.133947,-0.181099
5.054000,795.057658,-741.388927,4.095395,0.096265,-0.130695,-0.183033
5.055000,791.857205,-739.053693,4.095391,0.093749,-0.126972,-0.184846
5.056000,788.533378,-738.037566,4.095387,0.090729,-0.122786,-0.186533
5.057000,785.138057,-738.348523,4.095382,0.087213,-0.118144,-0.188088
5.058000,781.721756,-737.076001,4.095378,0.083212,-0.113059,-0.189506
5.059000,778.332725,-734.028986,4.095373,0.078740,-0.107547,-0.190783
5.060000,775.016952,-727.354897,4.095369,0.073816,-0.101623,-0.191911
5.061000,771.818107,-719.333181,4.095365,0.068462,-0.095309,-0.192887
5.062000,768.776937,-708.694480,4.095360,0.062705,-0.088628,-0.193704
5.063000,765.929759,-697.151523,4.095356,0.056572,-0.081603,-0.194357
5.064000,763.308197,-683.248095,4.095352,0.050096,-0.074262,-0.194841
5.065000,760.940476,-667.606241,4.095348,0.043310,-0.066633,-0.195150
5.066000,758.851836,-648.202611,4.095344,0.036251,-0.058747,-0.195280
5.067000,757.064683,-627.960748,4.095341,0.028958,-0.050634,-0.195225
5.068000,755.597829,-607.022800,4.095337,0.021469,-0.042328,-0.194981
5.069000,754.467932,-586.299255,4.095333,0.013826,-0.033862,-0.194543
5.070000,753.690919,-569.743899,4.095330,0.006071,-0.025269,-0.193906
5.071000,753.279568,-554.026426,4.095327,-0.001755,-0.016584,-0.193067
5.072000,753.242905,-539.081809,4.095323,-0.009607,-0.007841,-0.192021
5.073000,753.586857,-523.785525,4.095320,-0.017442,0.000923,-0.190765
5.074000,754.314309,-512.748471,4.095317,-0.025218,0.009674,-0.189295
5.075000,755.424835,-507.557855,4.095314,-0.032892,0.018375,-0.187609
5.076000,756.914881,-505.013709,4.095311,-0.040421,0.026992,-0.185704
5.077000,758.777825,-506.198532,4.095308,-0.047765,0.035487,-0.183577
5.078000,761.002850,-513.295486,4.095305,-0.054883,0.043826,-0.181228
5.079000,763.574737,-528.569595,4.095302,-0.061736,0.051973,-0.178654
5.080000,766.473744,-549.605072,4.095299,-0.068286,0.059893,-0.175857
5.081000,769.674267,-575.026557,4.095295,-0.074498,0.067551,-0.172835
5.082000,773.144944,-605.064615,4.095291,-0.080337,0.074912,-0.169590
5.083000,776.848378,-640.367331,4.095288,-0.085772,0.081943,-0.166124
5.084000,780.740888,-682.979140,4.095283,-0.090773,0.088610,-0.162438
5.085000,784.773755,-732.405880,4.095279,-0.095313,0.094883,-0.158535
5.086000,788.892453,-784.016303,4.095274,-0.099368,0.100731,-0.154418
5.087000,793.035841,-839.856013,4.095269,-0.102918,0.106124,-0.150093
5.088000,797.138857,-899.095471,4.095264,-0.105945,0.111036,-0.145561
5.089000,801.133425,-958.812222,4.095258,-0.108435,0.115442,-0.140830
5.090000,804.948247,-1016.684641,4.095252,-0.110378,0.119320,-0.135904
5.091000,808.510580,-1075.438412,4.095246,-0.111769,0.122648,-0.130789
5.092000,811.747730,-1129.459141,4.095239,-0.112605,0.125411,-0.125491
5.093000,814.589854,-1175.515294,4.095232,-0.112888,0.127595,-0.120016
5.094000,816.971380,-1210.093006,4.095225,-0.112624,0.129187,-0.114371
5.095000,818.832885,-1230.205308,4.095217,-0.111825,0.130181,-0.108563
5.096000,820.122244,-1236.259197,4.095210,-0.110502,0.130572,-0.102599
5.097000,820.796039,-1226.057270,4.095203,-0.108675,0.130360,-0.096486
5.098000,820.822362,-1195.232210,4.095195,-0.106364,0.129545,-0.090233
5.099000,820.182157,-1145.896207,4.095188,-0.103593,0.128134,-0.083847
5.100000,818.870432,-1076.474342,4.095182,-0.100389,0.126134,-0.077338
5.101000,816.897094,-984.081550,4.095176,-0.096780,0.123556,-0.070714
5.102000,814.286418,-869.810493,4.095171,-0.092796,0.120413,-0.063986
5.103000,811.076730,-736.525881,4.095166,-0.088470,0.116718,-0.057164
5.104000,807.320044,-584.772533,4.095163,-0.083833,0.112491,-0.050259
5.105000,803.080708,-413.236682,4.095161,-0.078918,0.107747,-0.043282
5.106000,798.433256,-224.292451,4.095159,-0.073757,0.102508,-0.036246
5.107000,793.459450,-20.772360,4.095159,-0.068383,0.096792,-0.029163
5.108000,788.245378,194.464596,4.095160,-0.062826,0.090623,-0.022049
5.109000,782.878703,418.597732,4.095163,-0.057117,0.084022,-0.014915
5.110000,777.445145,650.906228,4.095167,-0.051285,0.077011,-0.007778
5.111000,772.024849,886.526199,4.095172,-0.045356,0.069613,-0.000652
5.112000,766.690894,1118.449478,4.095179,-0.039356,0.061852,0.006446
5.113000,761.507889,1346.352913,4.095187,-0.033309,0.053751,0.013502
5.114000,756.529600,1567.405516,4.095196,-0.027236,0.045335,0.020498
5.115000,751.798396,1780.470873,4.095207,-0.021158,0.036626,0.027418
5.116000,747.345873,1984.218597,4.095219,-0.015091,0.027649,0.034244
5.117000,743.193499,2175.997236,4.095232,-0.009053,0.018429,0.040961
5.118000,739.354933,2353.599008,4.095246,-0.003055,0.008989,0.047551
5.119000,735.837474,2509.989942,4.095261,0.002889,-0.000645,0.053996
5.120000,732.644012,2648.332686,4.095277,0.008770,-0.010449,0.060279
5.121000,729.775483,2763.349143,4.095293,0.014579,-0.020398,0.066383
5.122000,727.233149,2853.958676,4.095310,0.020310,-0.030464,0.072290
5.123000,725.019973,2920.235247,4.095328,0.025956,-0.040624,0.077986
5.124000,723.141371,2959.801577,4.095345,0.031515,-0.050850,0.083452
5.125000,721.605823,2975.424526,4.095363,0.036982,-0.061115,0.088673
5.126000,720.425309,2965.214413,4.095381,0.042356,-0.071393,0.093634
5.127000,719.616018,2928.203212,4.095398,0.047637,-0.081655,0.098320
5.128000,719.196170,2864.587862,4.095416,0.052825,-0.091874,0.102718
5.129000,719.183922,2773.223439,4.095432,0.057919,-0.102022,0.106814
5.130000,719.597075,2655.770595,4.095448,0.062923,-0.112071,0.110597
5.131000,720.452038,2513.600784,4.095463,0.067838,-0.121993,0.114057
5.132000,721.762450,2347.281324,4.095477,0.072667,-0.131760,0.117183
5.133000,723.538778,2158.685001,4.095490,0.077413,-0.141343,0.119968
5.134000,725.786754,1947.794495,4.095502,0.082079,-0.150715,0.122407
5.135000,728.505032,1716.905289,4.095512,0.086669,-0.159850,0.124495
5.136000,731.685631,1469.154574,4.095521,0.091187,-0.168720,0.126228
5.137000,735.314766,1204.673984,4.095528,0.095637,-0.177299,0.127608
5.138000,739.372166,923.566445,4.095534,0.100021,-0.185562,0.128635
5.139000,743.830709,631.799382,4.095537,0.104345,-0.193485,0.129314
5.140000,748.656111,333.033379,4.095539,0.108611,-0.201044,0.129650
5.141000,753.807204,28.907036,4.095539,0.112823,-0.208217,0.129652
5.142000,759.236425,-279.336235,4.095538,0.116984,-0.214982,0.129330
5.143000,764.890645,-589.021618,4.095534,0.121098,-0.221321,0.128697
5.144000,770.711403,-895.111896,4.095529,0.125166,-0.227215,0.127769
5.145000,776.635510,-1194.905363,4.095522,0.129192,-0.232646,0.126562
5.146000,782.597619,-1487.304002,4.095513,0.133177,-0.237601,0.125094
5.147000,788.530959,-1772.953506,4.095502,0.137124,-0.242063,0.123387
5.148000,794.367636,-2044.839690,4.095490,0.141034,-0.246023,0.121462
5.149000,800.039905,-2301.105017,4.095476,0.144908,-0.249468,0.119342
5.150000,805.481876,-2540.671701,4.095461,0.148747,-0.252392,0.117052
5.151000,810.631135,-2764.518010,4.095444,0.152551,-0.254785,0.114615
5.152000,815.430405,-2971.146022,4.095427,0.156322,-0.256644,0.112058
5.153000,819.829244,-3160.714814,4.095408,0.160058,-0.257965,0.109405
5.154000,823.783436,-3328.520974,4.095388,0.163760,-0.258746,0.106680
5.155000,827.255569,-3472.326210,4.095367,0.167426,-0.258987,0.103909
5.156000,830.216211,-3592.330450,4.095345,0.171056,-0.258690,0.101116
5.157000,832.644828,-3688.243419,4.095323,0.174648,-0.257858,0.098322
5.158000,834.529686,-3760.101447,4.095301,0.178201,-0.256497,0.095549
5.159000,835.867237,-3810.410374,4.095278,0.181711,-0.254613,0.092817
5.160000,836.659361,-3839.694896,4.095255,0.185178,-0.252213,0.090145
5.161000,836.912395,-3847.345868,4.095232,0.188598,-0.249309,0.087549
5.162000,836.638377,-3835.543888,4.095209,0.191968,-0.245912,0.085044
5.163000,835.853797,-3802.520686,4.095186,0.195285,-0.242033,0.082643
5.164000,834.580103,-3749.339212,4.095164,0.198547,-0.237686,0.080358
5.165000,832.843162,-3678.576578,4.095142,0.201748,-0.232888,0.078197
5.166000,830.672817,-3592.069416,4.095120,0.204887,-0.227653,0.076168
5.167000,828.102971,-3486.542208,4.095099,0.207958,-0.221998,0.074277
5.168000,825.169890,-3363.559611,4.095079,0.210958,-0.215942,0.072529
5.169000,821.911218,-3221.212881,4.095060,0.213882,-0.209503,0.070926
5.170000,818.365150,-3060.990251,4.095042,0.216727,-0.202698,0.069471
5.171000,814.570060,-2884.417015,4.095024,0.219489,-0.195549,0.068163
5.172000,810.564760,-2692.154171,4.095008,0.222163,-0.188073,0.067002
5.173000,806.388780,-2486.250047,4.094993,0.224746,-0.180291,0.065986
5.174000,802.081306,-2267.096479,4.094980,0.227233,-0.172223,0.065113
5.175000,797.681055,-2035.942808,4.094967,0.229622,-0.163887,0.064380
5.176000,793.226719,-1796.079107,4.094957,0.231910,-0.155303,0.063784
5.177000,788.755564,-1546.929598,4.094947,0.234093,-0.146490,0.063321
5.178000,784.302664,-1289.299925,4.094940,0.236169,-0.137466,0.062985
5.179000,779.900781,-1024.125106,4.094934,0.238135,-0.128249,0.062773
5.180000,775.580636,-754.473070,4.094929,0.239991,-0.118858,0.062680
5.181000,771.370963,-480.718349,4.094926,0.241735,-0.109307,0.062700
5.182000,767.298366,-205.667538,4.094925,0.243366,-0.099614,0.062829
5.183000,763.387310,66.789667,4.094925,0.244884,-0.089794,0.063062
5.184000,759.660222,337.489469,4.094927,0.246288,-0.079862,0.063394
5.185000,756.138468,600.678916,4.094931,0.247581,-0.069833,0.063818
5.186000,752.842757,854.577111,4.094936,0.248764,-0.059719,0.064330
5.187000,749.792295,1099.387936,4.094943,0.249837,-0.049534,0.064925
5.188000,747.005113,1331.495277,4.094951,0.250804,-0.039291,0.065596
5.189000,744.499159,1550.006262,4.094960,0.251667,-0.029001,0.066339
5.190000,742.292227,1752.063016,4.094970,0.252430,-0.018677,0.067147
5.191000,740.401203,1934.853937,4.094982,0.253097,-0.008330,0.068014
5.192000,738.841781,2096.468933,4.094994,0.253671,0.002029,0.068935
5.193000,737.628860,2234.307177,4.095008,0.254157,0.012390,0.069903
5.194000,736.776391,2347.977065,4.095022,0.254561,0.022742,0.070911
5.195000,736.296273,2437.637180,4.095036,0.254887,0.033076,0.071954
5.196000,736.197297,2496.286876,4.095051,0.255142,0.043380,0.073024
5.197000,736.484865,2527.146527,4.095067,0.255331,0.053645,0.074114
5.198000,737.161427,2529.222661,4.095082,0.255461,0.063861,0.075217
5.199000,738.225617,2500.480451,4.095097,0.255538,0.074017,0.076327
5.200000,739.672118,2438.141275,4.095111,0.255568,0.084103,0.077435
5.201000,741.491892,2344.304869,4.095125,0.255558,0.094109,0.078534
5.202000,743.671179,2221.033604,4.095139,0.255515,0.104024,0.079617
5.203000,746.190965,2069.963403,4.095151,0.255445,0.113837,0.080675
5.204000,749.027713,1893.876451,4.095162,0.255355,0.123539,0.081703
5.205000,752.154404,1692.077846,4.095172,0.255250,0.133118,0.082691
5.206000,755.539589,1466.853484,4.095181,0.255136,0.142563,0.083632
5.207000,759.146883,1221.154047,4.095188,0.255020,0.151864,0.084520
5.208000,762.936739,954.736675,4.095194,0.254906,0.161009,0.085346
5.209000,766.867150,670.418930,4.095198,0.254798,0.169989,0.086103
5.210000,770.892748,371.045496,4.095200,0.254703,0.178791,0.086785
5.211000,774.965489,61.959212,4.095201,0.254622,0.187405,0.087386
5.212000,779.035742,-256.789302,4.095199,0.254560,0.195820,0.087898
5.213000,783.053130,-579.017799,4.095196,0.254518,0.204027,0.088315
5.214000,786.967894,-901.418612,4.095190,0.254499,0.212014,0.088633
5.215000,790.732093,-1219.083572,4.095183,0.254504,0.219773,0.088845
5.216000,794.300174,-1528.814970,4.095174,0.254532,0.227292,0.088948
5.217000,797.629824,-1828.761081,4.095163,0.254584,0.234563,0.088937
5.218000,800.682542,-2118.599850,4.095150,0.254657,0.241576,0.088809
5.219000,803.423987,-2395.779668,4.095136,0.254750,0.248324,0.088561
5.220000,805.825189,-2654.832745,4.095120,0.254860,0.254798,0.088190
5.221000,807.862311,-2893.871522,4.095103,0.254981,0.260991,0.087695
5.222000,809.516624,-3112.471934,4.095084,0.255110,0.266894,0.087074
5.223000,810.773831,-3307.513450,4.095064,0.255240,0.272503,0.086327
5.224000,811.623996,-3478.649851,4.095043,0.255364,0.277810,0.085455
5.225000,812.061760,-3623.896523,4.095022,0.255475,0.282810,0.084457
5.226000,812.084818,-3741.976646,4.094999,0.255565,0.287497,0.083335
5.227000,811.693790,-3833.084958,4.094976,0.255624,0.291868,0.082092
5.228000,810.892701,-3897.642270,4.094953,0.255643,0.295919,0.080730
5.229000,809.687917,-3934.581168,4.094929,0.255610,0.299644,0.079251
5.230000,808.087392,-3943.752621,4.094906,0.255514,0.303043,0.077660
5.231000,806.101380,-3926.880386,4.094882,0.255345,0.306110,0.075959
5.232000,803.742789,-3885.452398,4.094859,0.255088,0.308846,0.074155
5.233000,801.027922,-3820.859252,4.094836,0.254733,0.311247,0.072250
5.234000,797.976020,-3733.558219,4.094814,0.254265,0.313313,0.070250
5.235000,794.608752,-3626.327194,4.094792,0.253671,0.315043,0.068161
5.236000,790.951737,-3506.273015,4.094771,0.252938,0.316436,0.065987
5.237000,787.033037,-3368.032850,4.094751,0.252053,0.317493,0.063734
5.238000,782.882072,-3214.667014,4.094732,0.251001,0.318214,0.061408
5.239000,778.530678,-3046.758755,4.094713,0.249769,0.318601,0.059015
5.240000,774.014110,-2865.098013,4.094696,0.248344,0.318655,0.056560
5.241000,769.371523,-2671.350112,4.094680,0.246711,0.318379,0.054049
5.242000,764.644978,-2464.920357,4.094665,0.244860,0.317776,0.051487
5.243000,759.879287,-2249.050748,4.094652,0.242776,0.316848,0.048881
5.244000,755.121723,-2024.134927,4.094640,0.240449,0.315601,0.046236
5.245000,750.421081,-1794.162169,4.094629,0.237865,0.314038,0.043556
5.246000,745.826957,-1557.423923,4.094620,0.235016,0.312166,0.040849
5.247000,741.389294,-1317.375274,4.094612,0.231889,0.309990,0.038118
5.248000,737.157111,-1073.657672,4.094606,0.228476,0.307517,0.035369
5.249000,733.177938,-826.525712,4.094601,0.224769,0.304755,0.032608
5.250000,729.497508,-577.613319,4.094597,0.220758,0.301712,0.029838
5.251000,726.157413,-327.371260,4.094595,0.216438,0.298398,0.027066
5.252000,723.194617,-78.930046,4.094595,0.211803,0.294821,0.024295
5.253000,720.642410,165.446974,4.094596,0.206846,0.290993,0.021531
5.254000,718.528423,406.961202,4.094598,0.201565,0.286925,0.018778
5.255000,716.873273,643.825021,4.094602,0.195956,0.282629,0.016042
5.256000,715.690483,874.265231,4.094607,0.190018,0.278118,0.013328
5.257000,714.986746,1096.739684,4.094614,0.183749,0.273404,0.010640
5.258000,714.762411,1309.830188,4.094622,0.177152,0.268502,0.007983
5.259000,715.009859,1511.762723,4.094631,0.170227,0.263426,0.005363
5.260000,715.713467,1700.779703,4.094641,0.162978,0.258190,0.002785
5.261000,716.851549,1876.034696,4.094652,0.155409,0.252810,0.000254
5.262000,718.397604,2033.258000,4.094664,0.147526,0.247301,-0.002224
5.263000,720.321286,2174.394793,4.094677,0.139336,0.241678,-0.004644
5.264000,722.589435,2299.459702,4.094691,0.130846,0.235957,-0.007000
5.265000,725.166237,2404.826472,4.094705,0.122068,0.230153,-0.009287
5.266000,728.013172,2488.165163,4.094720,0.113011,0.224283,-0.011497
5.267000,731.090488,2553.492529,4.094735,0.103688,0.218362,-0.013626
5.268000,734.358234,2602.099708,4.094751,0.094113,0.212405,-0.015668
5.269000,737.776785,2634.954797,4.094767,0.084300,0.206428,-0.017616
5.270000,741.307466,2652.348095,4.094783,0.074265,0.200445,-0.019464
5.271000,744.912205,2651.263738,4.094799,0.064026,0.194473,-0.021207
5.272000,748.554176,2631.507504,4.094814,0.053600,0.188526,-0.022838
5.273000,752.197946,2597.720284,4.094830,0.043009,0.182618,-0.024353
5.274000,755.808839,2552.536385,4.094845,0.032272,0.176765,-0.025745
5.275000,759.352942,2497.203919,4.094860,0.021412,0.170979,-0.027010
5.276000,762.797868,2432.737370,4.094875,0.010452,0.165277,-0.028141
5.277000,766.111265,2361.757166,4.094889,-0.000585,0.159671,-0.029134
5.278000,769.261095,2286.471786,4.094902,-0.011673,0.154177,-0.029985
5.279000,772.216128,2209.506855,4.094916,-0.022788,0.148809,-0.030690
5.280000,774.945274,2132.216094,4.094928,-0.033904,0.143582,-0.031245
5.281000,777.418779,2055.642380,4.094941,-0.044994,0.138511,-0.031647
5.282000,779.609122,1981.673712,4.094953,-0.056030,0.133611,-0.031893
5.283000,781.492918,1910.354329,4.094964,-0.066987,0.128898,-0.031982
5.284000,783.051961,1845.240786,4.094975,-0.077836,0.124387,-0.031912
5.285000,784.273485,1785.935954,4.094986,-0.088551,0.120096,-0.031682
5.286000,785.152213,1725.661804,4.094996,-0.099105,0.116041,-0.031293
5.287000,785.691396,1674.096699,4.095006,-0.109470,0.112240,-0.030746
5.288000,785.901115,1628.534232,4.095016,-0.119622,0.108709,-0.030043
5.289000,785.798456,1591.174917,4.095025,-0.129534,0.105468,-0.029186
5.290000,785.408286,1561.694198,4.095035,-0.139184,0.102533,-0.028179
5.291000,784.762145,1538.723328,4.095044,-0.148546,0.099922,-0.027025
5.292000,783.896436,1520.174804,4.095053,-0.157600,0.097654,-0.025730
5.293000,782.851009,1504.318769,4.095062,-0.166324,0.095746,-0.024298
5.294000,781.667926,1492.177638,4.095071,-0.174699,0.094214,-0.022736
5.295000,780.389352,1483.630460,4.095080,-0.182707,0.093076,-0.021050
5.296000,779.056081,1477.029813,4.095089,-0.190330,0.092345,-0.019249
5.297000,777.706357,1468.245053,4.095097,-0.197556,0.092036,-0.017339
5.298000,776.373681,1456.159139,4.095106,-0.204371,0.092161,-0.015331
5.299000,775.085428,1440.066064,4.095115,-0.210765,0.092733,-0.013231
5.300000,773.863215,1418.952161,4.095123,-0.216730,0.093758,-0.011051
5.301000,772.722542,1391.083578,4.095132,-0.222259,0.095245,-0.008799
5.302000,771.672967,1355.403869,4.095140,-0.227347,0.097199,-0.006484
5.303000,770.718168,1313.997155,4.095148,-0.231993,0.099620,-0.004118
5.304000,769.856342,1265.308526,4.095155,-0.236197,0.102510,-0.001710
5.305000,769.081886,1209.867733,4.095162,-0.239961,0.105864,0.000731
5.306000,768.385817,1149.051582,4.095169,-0.243288,0.109678,0.003195
5.307000,767.756538,1083.649697,4.095176,-0.246184,0.113943,0.005671
5.308000,767.180905,1014.851418,4.095182,-0.248656,0.118647,0.008151
5.309000,766.645101,938.644971,4.095187,-0.250713,0.123778,0.010624
5.310000,766.134618,858.240788,4.095192,-0.252365,0.129319,0.013083
5.311000,765.635038,775.670220,4.095197,-0.253623,0.135253,0.015519
5.312000,765.133561,691.768291,4.095201,-0.254499,0.141559,0.017922
5.313000,764.619842,605.186269,4.095205,-0.255005,0.148214,0.020286
5.314000,764.086648,518.330203,4.095208,-0.255156,0.155196,0.022601
5.315000,763.529540,432.271030,4.095211,-0.254964,0.162479,0.024862
5.316000,762.946041,346.727084,4.095213,-0.254444,0.170036,0.027060
5.317000,762.336375,264.945209,4.095214,-0.253609,0.177839,0.029189
5.318000,761.704063,186.944096,4.095215,-0.252475,0.185860,0.031243
5.319000,761.054114,110.998652,4.095216,-0.251054,0.194071,0.033215
5.320000,760.391762,38.735983,4.095216,-0.249360,0.202441,0.035098
5.321000,759.723196,-32.692509,4.095216,-0.247406,0.210940,0.036888
5.322000,759.055079,-100.796678,4.095215,-0.245207,0.219539,0.038579
5.323000,758.393155,-161.050268,4.095214,-0.242773,0.228207,0.040164
5.324000,757.742091,-214.390926,4.095213,-0.240117,0.236916,0.041639
5.325000,757.104103,-258.721519,4.095212,-0.237251,0.245634,0.042998
5.326000,756.478156,-294.782933,4.095210,-0.234187,0.254333,0.044237
5.327000,755.861040,-326.408931,4.095208,-0.230935,0.262985,0.045349
5.328000,755.246635,-349.822889,4.095206,-0.227505,0.271561,0.046332
5.329000,754.625891,-366.273810,4.095204,-0.223907,0.280035,0.047180
5.330000,753.988292,-370.883991,4.095201,-0.220152,0.288378,0.047888
5.331000,753.323312,-363.878016,4.095199,-0.216249,0.296565,0.048453
5.332000,752.621553,-345.688227,4.095197,-0.212208,0.304572,0.048872
5.333000,751.874681,-314.052725,4.095195,-0.208037,0.312374,0.049139
5.334000,751.076900,-268.641744,4.095194,-0.203746,0.319947,0.049254
5.335000,750.226602,-208.152187,4.095192,-0.199344,0.327270,0.049212
5.336000,749.325783,-131.630440,4.095192,-0.194842,0.334320,0.049013
5.337000,748.380920,-39.565648,4.095191,-0.190247,0.341079,0.048655
5.338000,747.403664,68.898229,4.095192,-0.185571,0.347527,0.048137
5.339000,746.411001,194.963979,4.095193,-0.180822,0.353646,0.047459
5.340000,745.424797,336.388922,4.095195,-0.176010,0.359420,0.046623
5.341000,744.471740,488.249226,4.095198,-0.171145,0.364833,0.045630
5.342000,743.582158,651.798001,4.095202,-0.166237,0.369871,0.044483
5.343000,742.787438,826.668430,4.095207,-0.161297,0.374520,0.043186
5.344000,742.118031,1011.203607,4.095213,-0.156335,0.378768,0.041744
5.345000,741.601434,1202.439964,4.095220,-0.151363,0.382606,0.040163
5.346000,741.262498,1401.529458,4.095228,-0.146391,0.386023,0.038449
5.347000,741.122728,1605.765261,4.095238,-0.141430,0.389012,0.036611
5.348000,741.197411,1814.657747,4.095249,-0.136492,0.391566,0.034660
5.349000,741.493644,2023.820792,4.095261,-0.131589,0.393679,0.032604
5.350000,742.010845,2233.503975,4.095274,-0.126732,0.395347,0.030458
5.351000,742.741274,2440.501854,4.095289,-0.121933,0.396568,0.028233
5.352000,743.670155,2641.609620,4.095305,-0.117205,0.397341,0.025944
5.353000,744.776322,2837.091917,4.095322,-0.112558,0.397665,0.023606
5.354000,746.032252,3025.999672,4.095340,-0.108006,0.397542,0.021237
5.355000,747.405385,3207.048950,4.095359,-0.103560,0.396974,0.018853
5.356000,748.860406,3378.424423,4.095379,-0.099231,0.395966,0.016473
5.357000,750.360443,3538.342453,4.095400,-0.095031,0.394522,0.014117
5.358000,751.868110,3687.238135,4.095422,-0.090971,0.392648,0.011803
5.359000,753.347594,3824.557836,4.095445,-0.087061,0.390352,0.009552
5.360000,754.766162,3947.199813,4.095469,-0.083311,0.387643,0.007386
5.361000,756.094925,4053.990708,4.095493,-0.079731,0.384531,0.005325
5.362000,757.310541,4143.247554,4.095518,-0.076330,0.381025,0.003390
5.363000,758.395452,4215.727095,4.095543,-0.073116,0.377137,0.001603
5.364000,759.338335,4270.450608,4.095569,-0.070096,0.372880,-0.000015
5.365000,760.134616,4307.467598,4.095595,-0.067276,0.368268,-0.001445
5.366000,760.786178,4323.508112,4.095620,-0.064662,0.363314,-0.002665
5.367000,761.301634,4319.059223,4.095646,-0.062258,0.358033,-0.003656
5.368000,761.695864,4294.229001,4.095672,-0.060067,0.352442,-0.004400
5.369000,761.989051,4248.385795,4.095697,-0.058092,0.346555,-0.004878
5.370000,762.206604,4184.686672,4.095722,-0.056333,0.340391,-0.005073
5.371000,762.377964,4105.140217,4.095747,-0.054790,0.333967,-0.004971
5.372000,762.534458,4006.856295,4.095771,-0.053461,0.327302,-0.004556
5.373000,762.708674,3890.959556,4.095794,-0.052343,0.320413,-0.003815
5.374000,762.934200,3757.007601,4.095817,-0.051434,0.313320,-0.002737
5.375000,763.244042,3605.494758,4.095838,-0.050729,0.306043,-0.001311
5.376000,763.669381,3438.347834,4.095859,-0.050222,0.298602,0.000471
5.377000,764.239042,3256.814228,4.095878,-0.049908,0.291016,0.002615
5.378000,764.980176,3061.649804,4.095897,-0.049777,0.283308,0.005128
5.379000,765.917070,2851.123852,4.095914,-0.049824,0.275496,0.008013
5.380000,767.068997,2628.127896,4.095930,-0.050039,0.267602,0.011272
5.381000,768.450692,2392.017363,4.095944,-0.050413,0.259647,0.014904
5.382000,770.070883,2145.876486,4.095957,-0.050936,0.251652,0.018907
5.383000,771.931165,1893.981792,4.095968,-0.051599,0.243635,0.023279
5.384000,774.026723,1635.727786,4.095978,-0.052391,0.235618,0.028014
5.385000,776.346373,1373.166811,4.095986,-0.053302,0.227621,0.033106
5.386000,778.871851,1108.524880,4.095993,-0.054321,0.219661,0.038544
5.387000,781.578415,843.110848,4.095998,-0.055437,0.211759,0.044319
5.388000,784.435377,577.215387,4.096001,-0.056639,0.203931,0.050418
5.389000,787.406127,316.651292,4.096003,-0.057918,0.196196,0.056826
5.390000,790.449129,61.249037,4.096003,-0.059262,0.188569,0.063528
5.391000,793.519063,-189.076959,4.096002,-0.060662,0.181066,0.070505
5.392000,796.568581,-431.164153,4.096000,-0.062107,0.173701,0.077739
5.393000,799.549828,-666.518243,4.095996,-0.063587,0.166488,0.085209
5.394000,802.414314,-889.522066,4.095990,-0.065093,0.159440,0.092891
5.395000,805.114238,-1098.639197,4.095984,-0.066615,0.152569,0.100763
5.396000,807.604376,-1295.490272,4.095976,-0.068145,0.145886,0.108797
5.397000,809.843080,-1475.173705,4.095967,-0.069673,0.139400,0.116969
5.398000,811.793243,-1635.226718,4.095957,-0.071191,0.133122,0.125250
5.399000,813.423200,-1776.539123,4.095947,-0.072691,0.127059,0.133611
