time,temperature,pressure,lattice,MSD
0.112000,622.216602,21541.526622,4.053522,0.147764,0.282136,0.173453
0.113000,634.850877,21045.365315,4.053653,0.152611,0.281223,0.177787
0.114000,648.371702,20514.546269,4.053781,0.157087,0.279932,0.182133
0.115000,662.596448,19955.792180,4.053905,0.161183,0.278274,0.186482
0.116000,677.328596,19375.260545,4.054026,0.164888,0.276256,0.190828
0.117000,692.362328,18781.186522,4.054143,0.168195,0.273889,0.195163
0.118000,707.487792,18180.329551,4.054257,0.171098,0.271187,0.199479
0.119000,722.497331,17580.638319,4.054366,0.173593,0.268161,0.203768
0.120000,737.190096,16989.460983,4.054472,0.175677,0.264825,0.208021
0.121000,751.376099,16414.574387,4.054575,0.177350,0.261195,0.212229
0.122000,764.878835,15859.618648,4.054674,0.178615,0.257286,0.216383
0.123000,777.538292,15332.841731,4.054769,0.179475,0.253115,0.220473
0.124000,789.214207,14838.179473,4.054862,0.179936,0.248697,0.224490
0.125000,799.786490,14381.358107,4.054952,0.180008,0.244051,0.228424
0.126000,809.155680,13963.103380,4.055039,0.179701,0.239194,0.232264
0.127000,817.244015,13587.678189,4.055124,0.179026,0.234143,0.236002
0.128000,823.995933,13259.612774,4.055206,0.177998,0.228917,0.239626
0.129000,829.379386,12979.633327,4.055287,0.176634,0.223533,0.243127
0.130000,833.386067,12746.577131,4.055367,0.174952,0.218008,0.246493
0.131000,836.028201,12563.136817,4.055445,0.172970,0.212361,0.249715
0.132000,837.337894,12430.423005,4.055523,0.170711,0.206609,0.252782
0.133000,837.366933,12344.860670,4.055600,0.168197,0.200770,0.255683
0.134000,836.183697,12303.176606,4.055677,0.165451,0.194859,0.258407
0.135000,833.870888,12302.785315,4.055753,0.162498,0.188894,0.260943
0.136000,830.522430,12343.388552,4.055831,0.159363,0.182890,0.263279
0.137000,826.240804,12419.268903,4.055908,0.156073,0.176864,0.265406
0.138000,821.134333,12528.378094,4.055986,0.152654,0.170830,0.267310
0.139000,815.315061,12667.959321,4.056065,0.149133,0.164803,0.268981
0.140000,808.896657,12834.497650,4.056145,0.145537,0.158797,0.270408
0.141000,801.991712,13024.370775,4.056227,0.141893,0.152826,0.271579
0.142000,794.710363,13234.452772,4.056309,0.138227,0.146902,0.272483
0.143000,787.159368,13460.872629,4.056393,0.134566,0.141039,0.273110
