time,q1,q2,q3,Ekin,Epot,Etot
0.611000,0.066297,0.047778,-0.003409,0.307568,0.147953,0.455521
0.611100,0.067757,0.046426,-0.003854,0.306566,0.148953,0.455519
0.611200,0.069205,0.045049,-0.004269,0.304930,0.150587,0.455517
0.611300,0.070639,0.043653,-0.004655,0.302632,0.152884,0.455516
0.611400,0.072056,0.042240,-0.005011,0.299648,0.155867,0.455515
0.611500,0.073455,0.040812,-0.005338,0.295961,0.159554,0.455514
0.611600,0.074835,0.039374,-0.005638,0.291560,0.163954,0.455514
0.611700,0.076193,0.037928,-0.005911,0.286443,0.169071,0.455514
0.611800,0.077528,0.036478,-0.006157,0.280611,0.174904,0.455515
0.611900,0.078838,0.035026,-0.006378,0.274073,0.181442,0.455516
0.612000,0.080122,0.033576,-0.006574,0.266847,0.188670,0.455517
0.612100,0.081378,0.032132,-0.006745,0.258956,0.196563,0.455519
0.612200,0.082604,0.030695,-0.006893,0.250428,0.205094,0.455521
0.612300,0.083800,0.029270,-0.007019,0.241300,0.214224,0.455524
0.612400,0.084962,0.027860,-0.007122,0.231614,0.223913,0.455527
0.612500,0.086090,0.026468,-0.007205,0.221419,0.234111,0.455530
0.612600,0.087181,0.025096,-0.007267,0.210770,0.244764,0.455534
0.612700,0.088236,0.023749,-0.007310,0.199724,0.255814,0.455538
0.612800,0.089252,0.022428,-0.007334,0.188346,0.267196,0.455542
0.612900,0.090227,0.021136,-0.007340,0.176705,0.278842,0.455547
0.613000,0.091161,0.019878,-0.007329,0.164873,0.290679,0.455551
0.613100,0.092052,0.018655,-0.007302,0.152925,0.302631,0.455556
0.613200,0.092898,0.017469,-0.007259,0.140939,0.314622,0.455561
0.613300,0.093700,0.016325,-0.007201,0.128996,0.326571,0.455566
0.613400,0.094454,0.015224,-0.007129,0.117176,0.338396,0.455572
0.613500,0.095161,0.014168,-0.007043,0.105562,0.350014,0.455577
0.613600,0.095819,0.013160,-0.006945,0.094237,0.361345,0.455582
0.613700,0.096428,0.012203,-0.006835,0.083281,0.372306,0.455587
0.613800,0.096985,0.011297,-0.006713,0.072775,0.382817,0.455592
0.613900,0.097491,0.010447,-0.006580,0.062797,0.392799,0.455596
0.614000,0.097945,0.009652,-0.006437,0.053423,0.402178,0.455601
0.614100,0.098345,0.008915,-0.006284,0.044725,0.410880,0.455605
0.614200,0.098692,0.008238,-0.006122,0.036772,0.418838,0.455609
0.614300,0.098984,0.007622,-0.005952,0.029627,0.425986,0.455613
0.614400,0.099221,0.007068,-0.005773,0.023350,0.432267,0.455616
0.614500,0.099403,0.006578,-0.005587,0.017993,0.437626,0.455619
0.614600,0.099528,0.006152,-0.005393,0.013605,0.442017,0.455622
0.614700,0.099598,0.005792,-0.005193,0.010227,0.445397,0.455624
0.614800,0.099611,0.005499,-0.004985,0.007891,0.447734,0.455626
0.614900,0.099567,0.005273,-0.004772,0.006627,0.449000,0.455627
0.615000,0.099466,0.005114,-0.004552,0.006453,0.449175,0.455628
0.615100,0.099309,0.005024,-0.004326,0.007382,0.448246,0.455628
0.615200,0.099095,0.005001,-0.004095,0.009418,0.446210,0.455628
0.615300,0.098824,0.005047,-0.003859,0.012557,0.443070,0.455627
0.615400,0.098496,0.005160,-0.003617,0.016790,0.438836,0.455626
0.615500,0.098113,0.005342,-0.003370,0.022098,0.433527,0.455624
0.615600,0.097674,0.005591,-0.003117,0.028453,0.427169,0.455622
0.615700,0.097179,0.005907,-0.002859,0.035822,0.419797,0.455620
0.615800,0.096629,0.006289,-0.002596,0.044166,0.411451,0.455617
0.615900,0.096025,0.006736,-0.002328,0.053435,0.402178,0.455613
0.616000,0.095367,0.007248,-0.002054,0.063576,0.392034,0.455609
0.616100,0.094655,0.007823,-0.001775,0.074528,0.381077,0.455605
0.616200,0.093892,0.008460,-0.001490,0.086226,0.369375,0.455601
0.616300,0.093077,0.009158,-0.001198,0.098599,0.356998,0.455596
0.616400,0.092212,0.009915,-0.000901,0.111570,0.344021,0.455591
0.616500,0.091297,0.010729,-0.000597,0.125061,0.330525,0.455586
0.616600,0.090333,0.011598,-0.000286,0.138988,0.316592,0.455581
0.616700,0.089322,0.012521,0.000032,0.153267,0.302308,0.455575
0.616800,0.088265,0.013496,0.000357,0.167808,0.287761,0.455570
0.616900,0.087163,0.014520,0.000690,0.182524,0.273040,0.455564
0.617000,0.086017,0.015592,0.001032,0.197324,0.258235,0.455558
0.617100,0.084829,0.016708,0.001383,0.212118,0.243434,0.455553
0.617200,0.083599,0.017866,0.001742,0.226819,0.228729,0.455547
0.617300,0.082330,0.019065,0.002112,0.241337,0.214205,0.455542
0.617400,0.081023,0.020300,0.002491,0.255587,0.199950,0.455537
0.617500,0.079680,0.021570,0.002882,0.269487,0.186045,0.455532
0.617600,0.078301,0.022872,0.003283,0.282957,0.172570,0.455527
0.617700,0.076889,0.024202,0.003697,0.295921,0.159601,0.455523
0.617800,0.075445,0.025558,0.004122,0.308309,0.147209,0.455519
0.617900,0.073971,0.026937,0.004561,0.320054,0.135460,0.455515
0.618000,0.072469,0.028336,0.005013,0.331096,0.124415,0.455511
0.618100,0.070940,0.029752,0.005479,0.341380,0.114128,0.455508
0.618200,0.069387,0.031181,0.005960,0.350858,0.104647,0.455506
0.618300,0.067810,0.032620,0.006456,0.359489,0.096015,0.455504
0.618400,0.066213,0.034067,0.006968,0.367236,0.088265,0.455502
0.618500,0.064596,0.035518,0.007496,0.374074,0.081426,0.455501
0.618600,0.062961,0.036969,0.008041,0.379981,0.075518,0.455500
0.618700,0.061311,0.038418,0.008603,0.384945,0.070554,0.455499
0.618800,0.059647,0.039862,0.009183,0.388960,0.066540,0.455499
0.618900,0.057971,0.041297,0.009782,0.392027,0.063473,0.455500
0.619000,0.056285,0.042720,0.010400,0.394155,0.061346,0.455501
0.619100,0.054590,0.044128,0.011037,0.395361,0.060141,0.455502
0.619200,0.052890,0.045518,0.011694,0.395667,0.059837,0.455504
0.619300,0.051185,0.046886,0.012372,0.395102,0.060404,0.455506
0.619400,0.049478,0.048231,0.013070,0.393702,0.061807,0.455509
0.619500,0.047769,0.049548,0.013790,0.391508,0.064004,0.455512
0.619600,0.046062,0.050835,0.014531,0.388567,0.066948,0.455515
0.619700,0.044358,0.052089,0.015294,0.384931,0.070588,0.455519
0.619800,0.042658,0.053308,0.016079,0.380655,0.074867,0.455522
0.619900,0.040965,0.054487,0.016886,0.375799,0.079727,0.455526
0.620000,0.039280,0.055626,0.017716,0.370427,0.085103,0.455531
0.620100,0.037605,0.056722,0.018569,0.364605,0.090930,0.455535
0.620200,0.035941,0.057771,0.019445,0.358399,0.097140,0.455539
0.620300,0.034290,0.058772,0.020344,0.351880,0.103664,0.455543
0.620400,0.032654,0.059723,0.021267,0.345117,0.110431,0.455548
0.620500,0.031035,0.060621,0.022212,0.338180,0.117372,0.455552
0.620600,0.029433,0.061465,0.023180,0.331139,0.124418,0.455556
0.620700,0.027851,0.062252,0.024172,0.324062,0.131499,0.455561
0.620800,0.026289,0.062981,0.025186,0.317015,0.138549,0.455565
0.620900,0.024749,0.063650,0.026224,0.310064,0.145505,0.455568
0.621000,0.023233,0.064258,0.027283,0.303268,0.152304,0.455572
0.621100,0.021742,0.064804,0.028365,0.296686,0.158889,0.455575
0.621200,0.020276,0.065285,0.029469,0.290372,0.165207,0.455579
0.621300,0.018838,0.065702,0.030595,0.284374,0.171208,0.455581
0.621400,0.017427,0.066053,0.031742,0.278736,0.176847,0.455584
0.621500,0.016047,0.066338,0.032909,0.273499,0.182087,0.455586
0.621600,0.014696,0.066555,0.034096,0.268695,0.186892,0.455588
0.621700,0.013376,0.066705,0.035303,0.264352,0.191237,0.455589
0.621800,0.012089,0.066786,0.036529,0.260492,0.195098,0.455590
0.621900,0.010835,0.066800,0.037774,0.257130,0.198461,0.455590
0.622000,0.009614,0.066745,0.039035,0.254275,0.201316,0.455591
0.622100,0.008428,0.066623,0.040314,0.251929,0.203661,0.455590
0.622200,0.007277,0.066432,0.041608,0.250091,0.205499,0.455590
0.622300,0.006161,0.066174,0.042917,0.248749,0.206840,0.455589
0.622400,0.005082,0.065849,0.044240,0.247888,0.207700,0.455587
0.622500,0.004039,0.065459,0.045576,0.247486,0.208100,0.455586
0.622600,0.003033,0.065003,0.046924,0.247517,0.208067,0.455584
0.622700,0.002065,0.064482,0.048284,0.247947,0.207635,0.455581
0.622800,0.001134,0.063899,0.049652,0.248739,0.206839,0.455579
0.622900,0.000241,0.063254,0.051030,0.249852,0.205724,0.455576
0.623000,-0.000614,0.062548,0.052414,0.251240,0.204333,0.455573
0.623100,-0.001431,0.061784,0.053805,0.252853,0.202717,0.455570
0.623200,-0.002210,0.060963,0.055201,0.254638,0.200928,0.455566
0.623300,-0.002951,0.060086,0.056600,0.256541,0.199022,0.455563
0.623400,-0.003654,0.059156,0.058001,0.258504,0.197055,0.455559
0.623500,-0.004320,0.058174,0.059403,0.260470,0.195085,0.455555
0.623600,-0.004947,0.057144,0.060804,0.262380,0.193171,0.455552
0.623700,-0.005537,0.056066,0.062203,0.264175,0.191373,0.455548
0.623800,-0.006090,0.054944,0.063599,0.265796,0.189748,0.455544
0.623900,-0.006607,0.053780,0.064989,0.267186,0.188354,0.455541
0.624000,-0.007087,0.052577,0.066372,0.268291,0.187247,0.455538
0.624100,-0.007531,0.051337,0.067747,0.269056,0.186478,0.455534
0.624200,-0.007939,0.050062,0.069112,0.269432,0.186099,0.455531
0.624300,-0.008313,0.048757,0.070466,0.269372,0.186156,0.455529
0.624400,-0.008652,0.047423,0.071806,0.268834,0.186692,0.455526
0.624500,-0.008957,0.046064,0.073132,0.267780,0.187744,0.455524
0.624600,-0.009230,0.044682,0.074442,0.266176,0.189347,0.455523
0.624700,-0.009469,0.043281,0.075733,0.263995,0.191527,0.455521
0.624800,-0.009678,0.041863,0.077005,0.261214,0.194306,0.455520
0.624900,-0.009855,0.040433,0.078256,0.257817,0.197702,0.455520
0.625000,-0.010001,0.038992,0.079484,0.253795,0.201724,0.455519
0.625100,-0.010119,0.037545,0.080688,0.249143,0.206376,0.455520
0.625200,-0.010207,0.036094,0.081866,0.243865,0.211655,0.455520
0.625300,-0.010268,0.034642,0.083016,0.237970,0.217551,0.455521
0.625400,-0.010301,0.033193,0.084137,0.231474,0.224049,0.455523
0.625500,-0.010309,0.031751,0.085228,0.224400,0.231125,0.455524
0.625600,-0.010291,0.030317,0.086286,0.216776,0.238750,0.455527
0.625700,-0.010248,0.028896,0.087310,0.208639,0.246890,0.455529
0.625800,-0.010182,0.027490,0.088300,0.200029,0.255503,0.455532
0.625900,-0.010094,0.026103,0.089252,0.190993,0.264543,0.455535
0.626000,-0.009983,0.024737,0.090167,0.181584,0.273955,0.455539
0.626100,-0.009852,0.023396,0.091042,0.171858,0.283685,0.455543
0.626200,-0.009701,0.022083,0.091877,0.161879,0.293668,0.455547
0.626300,-0.009530,0.020800,0.092669,0.151711,0.303840,0.455551
0.626400,-0.009341,0.019551,0.093418,0.141424,0.314131,0.455556
0.626500,-0.009135,0.018337,0.094123,0.131091,0.324469,0.455560
0.626600,-0.008912,0.017163,0.094782,0.120786,0.334779,0.455565
0.626700,-0.008674,0.016029,0.095394,0.110586,0.344984,0.455570
0.626800,-0.008420,0.014940,0.095959,0.100568,0.355007,0.455575
0.626900,-0.008153,0.013897,0.096475,0.090811,0.364769,0.455580
0.627000,-0.007872,0.012902,0.096941,0.081391,0.374194,0.455585
0.627100,-0.007579,0.011958,0.097356,0.072386,0.383203,0.455589
0.627200,-0.007274,0.011067,0.097720,0.063872,0.391722,0.455594
0.627300,-0.006958,0.010231,0.098032,0.055921,0.399678,0.455598
0.627400,-0.006632,0.009451,0.098290,0.048603,0.406999,0.455603
0.627500,-0.006296,0.008730,0.098496,0.041987,0.413620,0.455606
0.627600,-0.005951,0.008069,0.098647,0.036133,0.419477,0.455610
0.627700,-0.005597,0.007469,0.098744,0.031101,0.424512,0.455613
0.627800,-0.005236,0.006932,0.098786,0.026943,0.428673,0.455616
0.627900,-0.004867,0.006459,0.098772,0.023708,0.431911,0.455619
0.628000,-0.004491,0.006051,0.098703,0.021435,0.434186,0.455621
0.628100,-0.004110,0.005708,0.098578,0.020160,0.435463,0.455623
0.628200,-0.003722,0.005433,0.098397,0.019911,0.435714,0.455624
0.628300,-0.003328,0.005224,0.098160,0.020708,0.434917,0.455625
0.628400,-0.002930,0.005084,0.097867,0.022566,0.433060,0.455625
0.628500,-0.002527,0.005011,0.097518,0.025489,0.430136,0.455625
0.628600,-0.002119,0.005006,0.097114,0.029477,0.426147,0.455625
0.628700,-0.001707,0.005070,0.096654,0.034521,0.421103,0.455624
0.628800,-0.001290,0.005202,0.096139,0.040603,0.415019,0.455622
0.628900,-0.000870,0.005401,0.095569,0.047699,0.407922,0.455620
0.629000,-0.000446,0.005668,0.094945,0.055776,0.399841,0.455618
0.629100,-0.000019,0.006002,0.094267,0.064797,0.390818,0.455615
0.629200,0.000413,0.006401,0.093536,0.074714,0.380897,0.455612
0.629300,0.000847,0.006866,0.092752,0.085476,0.370131,0.455608
0.629400,0.001286,0.007394,0.091917,0.097024,0.358580,0.455604
0.629500,0.001728,0.007986,0.091031,0.109292,0.346308,0.455599
0.629600,0.002174,0.008639,0.090094,0.122211,0.333384,0.455595
0.629700,0.002624,0.009352,0.089109,0.135706,0.319884,0.455590
0.629800,0.003077,0.010124,0.088076,0.149698,0.305887,0.455585
0.629900,0.003536,0.010953,0.086995,0.164104,0.291475,0.455579
0.630000,0.003998,0.011837,0.085869,0.178840,0.276734,0.455574
0.630100,0.004465,0.012774,0.084699,0.193816,0.261752,0.455568
0.630200,0.004938,0.013762,0.083485,0.208943,0.246619,0.455563
0.630300,0.005415,0.014799,0.082229,0.224131,0.231425,0.455557
0.630400,0.005899,0.015883,0.080932,0.239289,0.216262,0.455551
0.630500,0.006388,0.017010,0.079596,0.254327,0.201219,0.455546
0.630600,0.006883,0.018180,0.078223,0.269154,0.186386,0.455540
0.630700,0.007386,0.019388,0.076813,0.283683,0.171851,0.455535
0.630800,0.007896,0.020633,0.075369,0.297830,0.157699,0.455530
0.630900,0.008413,0.021912,0.073892,0.311512,0.144012,0.455525
0.631000,0.008938,0.023221,0.072383,0.324652,0.130868,0.455520
0.631100,0.009473,0.024559,0.070845,0.337174,0.118342,0.455516
0.631200,0.010016,0.025921,0.069279,0.349011,0.106501,0.455512
0.631300,0.010569,0.027306,0.067687,0.360097,0.095411,0.455508
0.631400,0.011131,0.028709,0.066071,0.370377,0.085128,0.455505
0.631500,0.011705,0.030128,0.064432,0.379797,0.075705,0.455502
0.631600,0.012289,0.031561,0.062772,0.388313,0.067187,0.455500
0.631700,0.012885,0.033002,0.061094,0.395887,0.059611,0.455498
0.631800,0.013494,0.034450,0.059399,0.402488,0.053008,0.455496
0.631900,0.014115,0.035902,0.057688,0.408093,0.047403,0.455495
0.632000,0.014749,0.037353,0.055965,0.412685,0.042810,0.455495
0.632100,0.015396,0.038801,0.054230,0.416256,0.039239,0.455495
0.632200,0.016058,0.040243,0.052486,0.418804,0.036691,0.455495
0.632300,0.016734,0.041675,0.050735,0.420338,0.035158,0.455496
0.632400,0.017425,0.043094,0.048978,0.420869,0.034628,0.455497
0.632500,0.018132,0.044498,0.047218,0.420420,0.035079,0.455499
0.632600,0.018855,0.045882,0.045456,0.419018,0.036483,0.455501
0.632700,0.019594,0.047245,0.043694,0.416698,0.038806,0.455504
0.632800,0.020349,0.048582,0.041935,0.413500,0.042007,0.455507
0.632900,0.021122,0.049892,0.040179,0.409472,0.046038,0.455510
0.633000,0.021912,0.051170,0.038430,0.404664,0.050850,0.455514
0.633100,0.022719,0.052415,0.036688,0.399134,0.056383,0.455517
0.633200,0.023545,0.053624,0.034955,0.392944,0.062577,0.455521
0.633300,0.024388,0.054793,0.033234,0.386158,0.069368,0.455526
0.633400,0.025250,0.055921,0.031525,0.378844,0.076686,0.455530
0.633500,0.026130,0.057004,0.029832,0.371074,0.084461,0.455535
0.633600,0.027029,0.058041,0.028154,0.362919,0.092620,0.455539
0.633700,0.027947,0.059029,0.026495,0.354454,0.101090,0.455544
0.633800,0.028883,0.059966,0.024856,0.345754,0.109795,0.455549
0.633900,0.029838,0.060850,0.023237,0.336892,0.118661,0.455553
0.634000,0.030812,0.061679,0.021641,0.327943,0.127615,0.455558
0.634100,0.031804,0.062451,0.020069,0.318979,0.136583,0.455562
0.634200,0.032815,0.063164,0.018523,0.310070,0.145496,0.455566
0.634300,0.033844,0.063817,0.017004,0.301286,0.154285,0.455571
0.634400,0.034891,0.064409,0.015513,0.292689,0.162885,0.455574
0.634500,0.035956,0.064937,0.014051,0.284342,0.171236,0.455578
0.634600,0.037038,0.065402,0.012620,0.276302,0.179280,0.455581
0.634700,0.038137,0.065802,0.011221,0.268620,0.186964,0.455584
0.634800,0.039253,0.066135,0.009854,0.261344,0.194243,0.455587
0.634900,0.040386,0.066402,0.008522,0.254516,0.201073,0.455589
0.635000,0.041534,0.066601,0.007224,0.248171,0.207420,0.455591
0.635100,0.042697,0.066733,0.005962,0.242341,0.213251,0.455592
0.635200,0.043874,0.066797,0.004737,0.237048,0.218545,0.455593
0.635300,0.045065,0.066792,0.003549,0.232311,0.223283,0.455594
0.635400,0.046270,0.066719,0.002399,0.228140,0.227455,0.455594
0.635500,0.047486,0.066579,0.001288,0.224540,0.231054,0.455594
0.635600,0.048715,0.066370,0.000216,0.221509,0.234085,0.455594
0.635700,0.049953,0.066095,-0.000816,0.219039,0.236554,0.455593
0.635800,0.051202,0.065752,-0.001807,0.217116,0.238476,0.455592
0.635900,0.052459,0.065344,-0.002758,0.215719,0.239871,0.455590
0.636000,0.053724,0.064871,-0.003668,0.214823,0.240765,0.455588
0.636100,0.054996,0.064334,-0.004537,0.214396,0.241190,0.455586
0.636200,0.056274,0.063734,-0.005364,0.214402,0.241181,0.455583
0.636300,0.057555,0.063073,-0.006149,0.214800,0.240780,0.455580
0.636400,0.058841,0.062352,-0.006893,0.215545,0.240032,0.455577
0.636500,0.060128,0.061572,-0.007595,0.216589,0.238985,0.455574
0.636600,0.061416,0.060736,-0.008256,0.217879,0.237692,0.455571
0.636700,0.062704,0.059845,-0.008875,0.219362,0.236206,0.455567
0.636800,0.063990,0.058901,-0.009452,0.220980,0.234583,0.455564
0.636900,0.065273,0.057906,-0.009988,0.222678,0.232882,0.455560
0.637000,0.066552,0.056863,-0.010484,0.224396,0.231160,0.455556
0.637100,0.067824,0.055774,-0.010939,0.226076,0.229477,0.455553
0.637200,0.069090,0.054640,-0.011354,0.227660,0.227889,0.455549
0.637300,0.070347,0.053466,-0.011729,0.229091,0.226455,0.455546
0.637400,0.071593,0.052252,-0.012064,0.230314,0.225228,0.455542
0.637500,0.072828,0.051003,-0.012361,0.231277,0.224262,0.455539
0.637600,0.074050,0.049720,-0.012620,0.231929,0.223607,0.455536
0.637700,0.075257,0.048407,-0.012841,0.232225,0.223309,0.455534
0.637800,0.076448,0.047066,-0.013026,0.232120,0.223411,0.455531
0.637900,0.077621,0.045700,-0.013174,0.231578,0.223951,0.455529
0.638000,0.078776,0.044313,-0.013287,0.230565,0.224963,0.455527
0.638100,0.079909,0.042907,-0.013365,0.229052,0.226474,0.455526
0.638200,0.081020,0.041486,-0.013409,0.227018,0.228507,0.455525
0.638300,0.082107,0.040052,-0.013420,0.224445,0.231079,0.455524
0.638400,0.083169,0.038610,-0.013399,0.221322,0.234202,0.455524
0.638500,0.084204,0.037161,-0.013346,0.217646,0.237878,0.455524
0.638600,0.085211,0.035709,-0.013263,0.213418,0.242107,0.455525
0.638700,0.086188,0.034258,-0.013151,0.208646,0.246879,0.455526
0.638800,0.087133,0.032811,-0.013010,0.203346,0.252181,0.455527
0.638900,0.088046,0.031370,-0.012842,0.197537,0.257991,0.455529
0.639000,0.088925,0.029940,-0.012647,0.191248,0.264283,0.455531
0.639100,0.089768,0.028522,-0.012426,0.184512,0.271021,0.455533
0.639200,0.090575,0.027121,-0.012180,0.177368,0.278168,0.455536
0.639300,0.091343,0.025739,-0.011911,0.169860,0.285679,0.455539
0.639400,0.092071,0.024380,-0.011619,0.162038,0.293504,0.455542
0.639500,0.092759,0.023046,-0.011306,0.153958,0.301588,0.455546
0.639600,0.093405,0.021741,-0.010972,0.145677,0.309873,0.455550
0.639700,0.094008,0.020466,-0.010618,0.137258,0.318296,0.455554
0.639800,0.094566,0.019226,-0.010245,0.128768,0.326791,0.455559
0.639900,0.095079,0.018023,-0.009855,0.120275,0.335288,0.455563
0.640000,0.095546,0.016859,-0.009448,0.111849,0.343718,0.455567
0.640100,0.095965,0.015737,-0.009025,0.103564,0.352008,0.455572
0.640200,0.096336,0.014659,-0.008587,0.095492,0.360085,0.455577
0.640300,0.096658,0.013629,-0.008135,0.087706,0.367875,0.455581
0.640400,0.096930,0.012647,-0.007670,0.080281,0.375305,0.455586
0.640500,0.097151,0.011717,-0.007193,0.073288,0.382302,0.455590
0.640600,0.097320,0.010840,-0.006704,0.066796,0.388798,0.455594
0.640700,0.097438,0.010019,-0.006205,0.060875,0.394723,0.455598
0.640800,0.097502,0.009255,-0.005696,0.055589,0.400013,0.455602
0.640900,0.097514,0.008549,-0.005178,0.050999,0.404607,0.455606
0.641000,0.097472,0.007904,-0.004652,0.047163,0.408447,0.455609
0.641100,0.097376,0.007321,-0.004118,0.044132,0.411480,0.455612
0.641200,0.097226,0.006800,-0.003577,0.041955,0.413660,0.455615
0.641300,0.097021,0.006344,-0.003031,0.040673,0.414944,0.455617
0.641400,0.096762,0.005954,-0.002478,0.040321,0.415298,0.455619
0.641500,0.096448,0.005629,-0.001920,0.040928,0.414692,0.455620
0.641600,0.096080,0.005371,-0.001358,0.042517,0.413104,0.455621
0.641700,0.095656,0.005180,-0.000792,0.045103,0.410518,0.455622
0.641800,0.095179,0.005058,-0.000222,0.048694,0.406928,0.455622
0.641900,0.094647,0.005003,0.000351,0.053289,0.402332,0.455621
0.642000,0.094061,0.005017,0.000927,0.058883,0.396737,0.455620
0.642100,0.093421,0.005098,0.001505,0.065460,0.390159,0.455619
0.642200,0.092728,0.005248,0.002086,0.072999,0.382618,0.455617
0.642300,0.091983,0.005465,0.002668,0.081471,0.374144,0.455615
0.642400,0.091185,0.005750,0.003252,0.090838,0.364774,0.455612
0.642500,0.090336,0.006101,0.003838,0.101058,0.354551,0.455609
0.642600,0.089436,0.006518,0.004425,0.112080,0.343525,0.455605
0.642700,0.088486,0.006999,0.005013,0.123849,0.331753,0.455601
0.642800,0.087488,0.007545,0.005602,0.136300,0.319297,0.455597
0.642900,0.086441,0.008153,0.006193,0.149368,0.306224,0.455593
0.643000,0.085347,0.008822,0.006784,0.162979,0.292609,0.455588
0.643100,0.084206,0.009551,0.007377,0.177056,0.278527,0.455583
0.643200,0.083021,0.010338,0.007972,0.191517,0.264061,0.455578
0.643300,0.081792,0.011182,0.008567,0.206279,0.249293,0.455572
0.643400,0.080521,0.012080,0.009165,0.221254,0.234313,0.455567
0.643500,0.079208,0.013031,0.009764,0.236354,0.219207,0.455561
0.643600,0.077855,0.014032,0.010365,0.251488,0.204067,0.455555
0.643700,0.076464,0.015081,0.010968,0.266566,0.188983,0.455550
0.643800,0.075037,0.016177,0.011573,0.281498,0.174046,0.455544
0.643900,0.073573,0.017316,0.012182,0.296193,0.159346,0.455538
0.644000,0.072076,0.018496,0.012793,0.310563,0.144970,0.455533
0.644100,0.070546,0.019714,0.013408,0.324522,0.131005,0.455528
0.644200,0.068986,0.020968,0.014027,0.337988,0.117535,0.455523
0.644300,0.067397,0.022255,0.014650,0.350880,0.104638,0.455518
0.644400,0.065781,0.023572,0.015278,0.363122,0.092392,0.455514
0.644500,0.064139,0.024917,0.015910,0.374644,0.080865,0.455510
0.644600,0.062474,0.026285,0.016548,0.385381,0.070125,0.455506
0.644700,0.060786,0.027675,0.017192,0.395271,0.060231,0.455502
0.644800,0.059079,0.029083,0.017842,0.404262,0.051237,0.455499
0.644900,0.057354,0.030506,0.018499,0.412306,0.043191,0.455497
0.645000,0.055613,0.031941,0.019163,0.419362,0.036133,0.455495
0.645100,0.053857,0.033385,0.019835,0.425398,0.030095,0.455493
0.645200,0.052090,0.034834,0.020515,0.430387,0.025105,0.455492
0.645300,0.050311,0.036286,0.021204,0.434311,0.021181,0.455491
0.645400,0.048524,0.037736,0.021901,0.437159,0.018332,0.455491
0.645500,0.046731,0.039183,0.022608,0.438929,0.016562,0.455492
0.645600,0.044933,0.040623,0.023326,0.439626,0.015867,0.455492
0.645700,0.043133,0.042052,0.024053,0.439260,0.016233,0.455494
0.645800,0.041332,0.043467,0.024792,0.437853,0.017642,0.455495
0.645900,0.039532,0.044866,0.025541,0.435431,0.020067,0.455497
0.646000,0.037736,0.046245,0.026303,0.432027,0.023472,0.455500
0.646100,0.035944,0.047601,0.027076,0.427684,0.027819,0.455503
0.646200,0.034160,0.048931,0.027862,0.422446,0.033061,0.455506
0.646300,0.032385,0.050233,0.028660,0.416366,0.039144,0.455510
0.646400,0.030620,0.051503,0.029472,0.409503,0.046011,0.455514
0.646500,0.028868,0.052738,0.030296,0.401918,0.053600,0.455518
0.646600,0.027130,0.053937,0.031135,0.393679,0.061843,0.455522
0.646700,0.025408,0.055095,0.031987,0.384856,0.070671,0.455527
0.646800,0.023704,0.056212,0.032852,0.375523,0.080009,0.455532
0.646900,0.022020,0.057283,0.033732,0.365754,0.089782,0.455536
0.647000,0.020357,0.058307,0.034626,0.355629,0.099912,0.455541
0.647100,0.018717,0.059282,0.035535,0.345226,0.110320,0.455546
0.647200,0.017102,0.060205,0.036458,0.334623,0.120928,0.455551
0.647300,0.015512,0.061075,0.037394,0.323900,0.131656,0.455556
0.647400,0.013950,0.061889,0.038346,0.313135,0.142426,0.455561
0.647500,0.012416,0.062645,0.039311,0.302403,0.153162,0.455565
0.647600,0.010913,0.063343,0.040291,0.291780,0.163790,0.455570
0.647700,0.009442,0.063980,0.041284,0.281336,0.174238,0.455574
0.647800,0.008003,0.064555,0.042291,0.271140,0.184439,0.455578
0.647900,0.006598,0.065067,0.043311,0.261255,0.194327,0.455582
0.648000,0.005229,0.065514,0.044345,0.251741,0.203845,0.455585
0.648100,0.003896,0.065896,0.045391,0.242653,0.212936,0.455588
0.648200,0.002600,0.066212,0.046450,0.234040,0.221551,0.455591
0.648300,0.001342,0.066461,0.047520,0.225947,0.229647,0.455594
0.648400,0.000124,0.066643,0.048602,0.218410,0.237185,0.455596
0.648500,-0.001054,0.066756,0.049695,0.211463,0.244135,0.455597
0.648600,-0.002191,0.066802,0.050798,0.205129,0.250469,0.455598
0.648700,-0.003287,0.066780,0.051911,0.199428,0.256171,0.455599
0.648800,-0.004341,0.066689,0.053033,0.194371,0.261228,0.455599
0.648900,-0.005351,0.066530,0.054162,0.189964,0.265635,0.455599
0.649000,-0.006319,0.066304,0.055300,0.186207,0.269392,0.455599
0.649100,-0.007243,0.066011,0.056444,0.183090,0.272508,0.455598
0.649200,-0.008122,0.065651,0.057594,0.180601,0.274996,0.455597
0.649300,-0.008958,0.065225,0.058748,0.178718,0.276877,0.455595
0.649400,-0.009748,0.064735,0.059907,0.177417,0.278176,0.455593
0.649500,-0.010494,0.064181,0.061068,0.176666,0.278925,0.455591
0.649600,-0.011195,0.063565,0.062231,0.176428,0.279161,0.455588
0.649700,-0.011850,0.062888,0.063395,0.176662,0.278924,0.455585
0.649800,-0.012461,0.062151,0.064559,0.177323,0.278260,0.455582
0.649900,-0.013027,0.061356,0.065721,0.178361,0.277218,0.455579
0.650000,-0.013548,0.060506,0.066881,0.179725,0.275850,0.455576
0.650100,-0.014024,0.059600,0.068037,0.181360,0.274212,0.455572
0.650200,-0.014456,0.058643,0.069188,0.183208,0.272360,0.455568
