q1,q2,q3,frequencies
0.000000,0.000000,0.000000,9133.333333
0.000000,0.000000,0.000000,9141.666667
0.000000,0.000000,0.000000,9150.000000
0.000000,0.000000,0.000000,9158.333333
0.000000,0.000000,0.000000,9166.666667
0.000000,0.000000,0.000000,9175.000000
0.000000,0.000000,0.000000,9183.333333
0.000000,0.000000,0.000000,9191.666667
0.000000,0.000000,0.000000,9200.000000
0.000000,0.000000,0.000000,9208.333333
0.000000,0.000000,0.000000,9216.666667
0.000000,0.000000,0.000000,9225.000000
0.000000,0.000000,0.000000,9233.333333
0.000000,0.000000,0.000000,9241.666667
0.000000,0.000000,0.000000,9250.000000
0.000000,0.000000,0.000000,9258.333333
0.000000,0.000000,0.000000,9266.666667
0.000000,0.000000,0.000000,9275.000000
0.000000,0.000000,0.000000,9283.333333
0.000000,0.000000,0.000000,9291.666667
0.000000,0.000000,0.000000,9300.000000
0.000000,0.000000,0.000000,9308.333333
0.000000,0.000000,0.000000,9316.666667
0.000000,0.000000,0.000000,9325.000000
0.000000,0.000000,0.000000,9333.333333
0.000000,0.000000,0.000000,9341.666667
0.000000,0.000000,0.000000,9350.000000
0.000000,0.000000,0.000000,9358.333333
0.000000,0.000000,0.000000,9366.666667
0.000000,0.000000,0.000000,9375.000000
0.000000,0.000000,0.000000,9383.333333
0.000000,0.000000,0.000000,9391.666667
0.000000,0.000000,0.000000,9400.000000
0.000000,0.000000,0.000000,9408.333333
0.000000,0.000000,0.000000,9416.666667
0.000000,0.000000,0.000000,9425.000000
0.000000,0.000000,0.000000,9433.333333
0.000000,0.000000,0.000000,9441.666667
0.000000,0.000000,0.000000,9450.000000
0.000000,0.000000,0.000000,9458.333333
0.000000,0.000000,0.000000,9466.666667
0.000000,0.000000,0.000000,9475.000000
0.000000,0.000000,0.000000,9483.333333
0.000000,0.000000,0.000000,9491.666667
0.000000,0.000000,0.000000,9500.000000
0.000000,0.000000,0.000000,9508.333333
0.000000,0.000000,0.000000,9516.666667
0.000000,0.000000,0.000000,9525.000000
0.000000,0.000000,0.000000,9533.333333
0.000000,0.000000,0.000000,9541.666667
0.000000,0.000000,0.000000,9550.000000
0.000000,0.000000,0.000000,9558.333333
0.000000,0.000000,0.000000,9566.666667
0.000000,0.000000,0.000000,9575.000000
0.000000,0.000000,0.000000,9583.333333
0.000000,0.000000,0.000000,9591.666667
0.000000,0.000000,0.000000,9600.000000
0.000000,0.000000,0.000000,9608.333333
0.000000,0.000000,0.000000,9616.666667
0.000000,0.000000,0.000000,9625.000000
0.000000,0.000000,0.000000,9633.333333
0.000000,0.000000,0.000000,9641.666667
0.000000,0.000000,0.000000,9650.000000
0.000000,0.000000,0.000000,9658.333333
0.000000,0.000000,0.000000,9666.666667
0.000000,0.000000,0.000000,9675.000000
0.000000,0.000000,0.000000,9683.333333
0.000000,0.000000,0.000000,9691.666667
0.000000,0.000000,0.000000,9700.000000
0.000000,0.000000,0.000000,9708.333333
0.000000,0.000000,0.000000,9716.666667
0.000000,0.000000,0.000000,9725.000000
0.000000,0.000000,0.000000,9733.333333
0.000000,0.000000,0.000000,9741.666667
0.000000,0.000000,0.000000,9750.000000
0.000000,0.000000,0.000000,9758.333333
0.000000,0.000000,0.000000,9766.666667
0.000000,0.000000,0.000000,9775.000000
0.000000,0.000000,0.000000,9783.333333
0.000000,0.000000,0.000000,9791.666667
0.000000,0.000000,0.000000,9800.000000
0.000000,0.000000,0.000000,9808.333333
0.000000,0.000000,0.000000,9816.666667
0.000000,0.000000,0.000000,9825.000000
0.000000,0.000000,0.000000,9833.333333
0.000000,0.000000,0.000000,9841.666667
0.000000,0.000000,0.000000,9850.000000
0.000000,0.000000,0.000000,9858.333333
0.000000,0.000000,0.000000,9866.666667
0.000000,0.000000,0.000000,9875.000000
0.000000,0.000000,0.000000,9883.333333
0.000000,0.000000,0.000000,9891.666667
0.000000,0.000000,0.000000,9900.000000
0.000000,0.000000,0.000000,9908.333333
0.000000,0.000000,0.000000,9916.666667
0.000000,0.000000,0.000000,9925.000000
0.000000,0.000000,0.000000,9933.333333
0.000000,0.000000,0.000000,9941.666667
0.000000,0.000000,0.000000,9950.000000
0.000000,0.000000,0.000000,9958.333333
0.000000,0.000000,0.000000,9966.666667
0.000000,0.000000,0.000000,9975.000000
0.000000,0.000000,0.000000,9983.333333
0.000000,0.000000,0.000000,9991.666667
0.000000,0.000000,0.000000,10000.000000
0.000000,0.000000,0.000000,10008.333333
0.000000,0.000000,0.000000,10016.666667
0.000000,0.000000,0.000000,10025.000000
0.000000,0.000000,0.000000,10033.333333
0.000000,0.000000,0.000000,10041.666667
0.000000,0.000000,0.000000,10050.000000
0.000000,0.000000,0.000000,10058.333333
0.000000,0.000000,0.000000,10066.666667
0.000000,0.000000,0.000000,10075.000000
0.000000,0.000000,0.000000,10083.333333
0.000000,0.000000,0.000000,10091.666667
0.000000,0.000000,0.000000,10100.000000
0.000000,0.000000,0.000000,10108.333333
0.000000,0.000000,0.000000,10116.666667
0.000000,0.000000,0.000000,10125.000000
0.000000,0.000000,0.000000,10133.333333
0.000000,0.000000,0.000000,10141.666667
0.000000,0.000000,0.000000,10150.000000
0.000000,0.000000,0.000000,10158.333333
0.000000,0.000000,0.000000,10166.666667
0.000000,0.000000,0.000000,10175.000000
0.000000,0.000000,0.000000,10183.333333
0.000000,0.000000,0.000000,10191.666667
0.000000,0.000000,0.000000,10200.000000
0.000000,0.000000,0.000000,10208.333333
0.000000,0.000000,0.000000,10216.666667
0.000000,0.000000,0.000000,10225.000000
0.000000,0.000000,0.000000,10233.333333
0.000000,0.000000,0.000000,10241.666667
0.000000,0.000000,0.000000,10250.000000
0.000000,0.000000,0.000000,10258.333333
0.000000,0.000000,0.000000,10266.666667
0.000000,0.000000,0.000000,10275.000000
0.000000,0.000000,0.000000,10283.333333
0.000000,0.000000,0.000000,10291.666667
0.000000,0.000000,0.000000,10300.000000
0.000000,0.000000,0.000000,10308.333333
0.000000,0.000000,0.000000,10316.666667
0.000000,0.000000,0.000000,10325.000000
0.000000,0.000000,0.000000,10333.333333
0.000000,0.000000,0.000000,10341.666667
0.000000,0.000000,0.000000,10350.000000
0.000000,0.000000,0.000000,10358.333333
0.000000,0.000000,0.000000,10366.666667
0.000000,0.000000,0.000000,10375.000000
0.000000,0.000000,0.000000,10383.333333
0.000000,0.000000,0.000000,10391.666667
0.000000,0.000000,0.000000,10400.000000
0.000000,0.000000,0.000000,10408.333333
0.000000,0.000000,0.000000,10416.666667
0.000000,0.000000,0.000000,10425.000000
0.000000,0.000000,0.000000,10433.333333
0.000000,0.000000,0.000000,10441.666667
0.000000,0.000000,0.000000,10450.000000
0.000000,0.000000,0.000000,10458.333333
0.000000,0.000000,0.000000,10466.666667
0.000000,0.000000,0.000000,10475.000000
0.000000,0.000000,0.000000,10483.333333
0.000000,0.000000,0.000000,10491.666667
0.000000,0.000000,0.000000,10500.000000
0.000000,0.000000,0.000000,10508.333333
0.000000,0.000000,0.000000,10516.666667
0.000000,0.000000,0.000000,10525.000000
0.000000,0.000000,0.000000,10533.333333
0.000000,0.000000,0.000000,10541.666667
0.000000,0.000000,0.000000,10550.000000
0.000000,0.000000,0.000000,10558.333333
0.000000,0.000000,0.000000,10566.666667
0.000000,0.000000,0.000000,10575.000000
0.000000,0.000000,0.000000,10583.333333
0.000000,0.000000,0.000000,10591.666667
0.000000,0.000000,0.000000,10600.000000
0.000000,0.000000,0.000000,10608.333333
0.000000,0.000000,0.000000,10616.666667
0.000000,0.000000,0.000000,10625.000000
0.000000,0.000000,0.000000,10633.333333
0.000000,0.000000,0.000000,10641.666667
0.000000,0.000000,0.000000,10650.000000
0.000000,0.000000,0.000000,10658.333333
0.000000,0.000000,0.000000,10666.666667
0.000000,0.000000,0.000000,10675.000000
0.000000,0.000000,0.000000,10683.333333
0.000000,0.000000,0.000000,10691.666667
0.000000,0.000000,0.000000,10700.000000
0.000000,0.000000,0.000000,10708.333333
0.000000,0.000000,0.000000,10716.666667
0.000000,0.000000,0.000000,10725.000000
0.000000,0.000000,0.000000,10733.333333
0.000000,0.000000,0.000000,10741.666667
0.000000,0.000000,0.000000,10750.000000
0.000000,0.000000,0.000000,10758.333333
0.000000,0.000000,0.000000,10766.666667
0.000000,0.000000,0.000000,10775.000000
0.000000,0.000000,0.000000,10783.333333
0.000000,0.000000,0.000000,10791.666667
0.000000,0.000000,0.000000,10800.000000
0.000000,0.000000,0.000000,10808.333333
0.000000,0.000000,0.000000,10816.666667
0.000000,0.000000,0.000000,10825.000000
0.000000,0.000000,0.000000,10833.333333
0.000000,0.000000,0.000000,10841.666667
0.000000,0.000000,0.000000,10850.000000
0.000000,0.000000,0.000000,10858.333333
0.000000,0.000000,0.000000,10866.666667
0.000000,0.000000,0.000000,10875.000000
0.000000,0.000000,0.000000,10883.333333
0.000000,0.000000,0.000000,10891.666667
0.000000,0.000000,0.000000,10900.000000
0.000000,0.000000,0.000000,10908.333333
0.000000,0.000000,0.000000,10916.666667
0.000000,0.000000,0.000000,10925.000000
0.000000,0.000000,0.000000,10933.333333
0.000000,0.000000,0.000000,10941.666667
0.000000,0.000000,0.000000,10950.000000
0.000000,0.000000,0.000000,10958.333333
0.000000,0.000000,0.000000,10966.666667
0.000000,0.000000,0.000000,10975.000000
0.000000,0.000000,0.000000,10983.333333
0.000000,0.000000,0.000000,10991.666667
0.000000,0.000000,0.000000,11000.000000
0.000000,0.000000,0.000000,11008.333333
0.000000,0.000000,0.000000,11016.666667
0.000000,0.000000,0.000000,11025.000000
0.000000,0.000000,0.000000,11033.333333
0.000000,0.000000,0.000000,11041.666667
0.000000,0.000000,0.000000,11050.000000
0.000000,0.000000,0.000000,11058.333333
0.000000,0.000000,0.000000,11066.666667
0.000000,0.000000,0.000000,11075.000000
0.000000,0.000000,0.000000,11083.333333
0.000000,0.000000,0.000000,11091.666667
0.000000,0.000000,0.000000,11100.000000
0.000000,0.000000,0.000000,11108.333333
0.000000,0.000000,0.000000,11116.666667
0.000000,0.000000,0.000000,11125.000000
0.000000,0.000000,0.000000,11133.333333
0.000000,0.000000,0.000000,11141.666667
0.000000,0.000000,0.000000,11150.000000
0.000000,0.000000,0.000000,11158.333333
0.000000,0.000000,0.000000,11166.666667
0.000000,0.000000,0.000000,11175.000000
0.000000,0.000000,0.000000,11183.333333
0.000000,0.000000,0.000000,11191.666667
0.000000,0.000000,0.000000,11200.000000
0.000000,0.000000,0.000000,11208.333333
0.000000,0.000000,0.000000,11216.666667
0.000000,0.000000,0.000000,11225.000000
0.000000,0.000000,0.000000,11233.333333
0.000000,0.000000,0.000000,11241.666667
0.000000,0.000000,0.000000,11250.000000
0.000000,0.000000,0.000000,11258.333333
0.000000,0.000000,0.000000,11266.666667
0.000000,0.000000,0.000000,11275.000000
0.000000,0.000000,0.000000,11283.333333
0.000000,0.000000,0.000000,11291.666667
0.000000,0.000000,0.000000,11300.000000
0.000000,0.000000,0.000000,11308.333333
0.000000,0.000000,0.000000,11316.666667
0.000000,0.000000,0.000000,11325.000000
0.000000,0.000000,0.000000,11333.333333
0.000000,0.000000,0.000000,11341.666667
0.000000,0.000000,0.000000,11350.000000
0.000000,0.000000,0.000000,11358.333333
0.000000,0.000000,0.000000,11366.666667
0.000000,0.000000,0.000000,11375.000000
0.000000,0.000000,0.000000,11383.333333
0.000000,0.000000,0.000000,11391.666667
0.000000,0.000000,0.000000,11400.000000
0.000000,0.000000,0.000000,11408.333333
0.000000,0.000000,0.000000,11416.666667
0.000000,0.000000,0.000000,11425.000000
0.000000,0.000000,0.000000,11433.333333
0.000000,0.000000,0.000000,11441.666667
0.000000,0.000000,0.000000,11450.000000
0.000000,0.000000,0.000000,11458.333333
0.000000,0.000000,0.000000,11466.666667
0.000000,0.000000,0.000000,11475.000000
0.000000,0.000000,0.000000,11483.333333
0.000000,0.000000,0.000000,11491.666667
0.000000,0.000000,0.000000,11500.000000
0.000000,0.000000,0.000000,11508.333333
0.000000,0.000000,0.000000,11516.666667
0.000000,0.000000,0.000000,11525.000000
0.000000,0.000000,0.000000,11533.333333
0.000000,0.000000,0.000000,11541.666667
0.000000,0.000000,0.000000,11550.000000
0.000000,0.000000,0.000000,11558.333333
0.000000,0.000000,0.000000,11566.666667
0.000000,0.000000,0.000000,11575.000000
0.000000,0.000000,0.000000,11583.333333
0.000000,0.000000,0.000000,11591.666667
0.000000,0.000000,0.000000,11600.000000
0.000000,0.000000,0.000000,11608.333333
0.000000,0.000000,0.000000,11616.666667
0.000000,0.000000,0.000000,11625.000000
0.000000,0.000000,0.000000,11633.333333
0.000000,0.000000,0.000000,11641.666667
0.000000,0.000000,0.000000,11650.000000
0.000000,0.000000,0.000000,11658.333333
0.000000,0.000000,0.000000,11666.666667
0.000000,0.000000,0.000000,11675.000000
0.000000,0.000000,0.000000,11683.333333
0.000000,0.000000,0.000000,11691.666667
0.000000,0.000000,0.000000,11700.000000
0.000000,0.000000,0.000000,11708.333333
0.000000,0.000000,0.000000,11716.666667
0.000000,0.000000,0.000000,11725.000000
0.000000,0.000000,0.000000,11733.333333
0.000000,0.000000,0.000000,11741.666667
0.000000,0.000000,0.000000,11750.000000
0.000000,0.000000,0.000000,11758.333333
0.000000,0.000000,0.000000,11766.666667
0.000000,0.000000,0.000000,11775.000000
0.000000,0.000000,0.000000,11783.333333
0.000000,0.000000,0.000000,11791.666667
0.000000,0.000000,0.000000,11800.000000
0.000000,0.000000,0.000000,11808.333333
0.000000,0.000000,0.000000,11816.666667
0.000000,0.000000,0.000000,11825.000000
0.000000,0.000000,0.000000,11833.333333
0.000000,0.000000,0.000000,11841.666667
0.000000,0.000000,0.000000,11850.000000
0.000000,0.000000,0.000000,11858.333333
0.000000,0.000000,0.000000,11866.666667
0.000000,0.000000,0.000000,11875.000000
0.000000,0.000000,0.000000,11883.333333
0.000000,0.000000,0.000000,11891.666667
0.000000,0.000000,0.000000,11900.000000
0.000000,0.000000,0.000000,11908.333333
0.000000,0.000000,0.000000,11916.666667
0.000000,0.000000,0.000000,11925.000000
0.000000,0.000000,0.000000,11933.333333
0.000000,0.000000,0.000000,11941.666667
0.000000,0.000000,0.000000,11950.000000
0.000000,0.000000,0.000000,11958.333333
0.000000,0.000000,0.000000,11966.666667
0.000000,0.000000,0.000000,11975.000000
0.000000,0.000000,0.000000,11983.333333
0.000000,0.000000,0.000000,11991.666667
0.000000,0.000000,0.000000,12000.000000
0.000000,0.000000,0.000000,12008.333333
0.000000,0.000000,0.000000,12016.666667
0.000000,0.000000,0.000000,12025.000000
0.000000,0.000000,0.000000,12033.333333
0.000000,0.000000,0.000000,12041.666667
0.000000,0.000000,0.000000,12050.000000
0.000000,0.000000,0.000000,12058.333333
0.000000,0.000000,0.000000,12066.666667
0.000000,0.000000,0.000000,12075.000000
0.000000,0.000000,0.000000,12083.333333
0.000000,0.000000,0.000000,12091.666667
0.000000,0.000000,0.000000,12100.000000
0.000000,0.000000,0.000000,12108.333333
0.000000,0.000000,0.000000,12116.666667
0.000000,0.000000,0.000000,12125.000000
0.000000,0.000000,0.000000,12133.333333
0.000000,0.000000,0.000000,12141.666667
0.000000,0.000000,0.000000,12150.000000
0.000000,0.000000,0.000000,12158.333333
0.000000,0.000000,0.000000,12166.666667
0.000000,0.000000,0.000000,12175.000000
0.000000,0.000000,0.000000,12183.333333
0.000000,0.000000,0.000000,12191.666667
0.000000,0.000000,0.000000,12200.000000
0.000000,0.000000,0.000000,12208.333333
0.000000,0.000000,0.000000,12216.666667
0.000000,0.000000,0.000000,12225.000000
0.000000,0.000000,0.000000,12233.333333
0.000000,0.000000,0.000000,12241.666667
0.000000,0.000000,0.000000,12250.000000
0.000000,0.000000,0.000000,12258.333333
0.000000,0.000000,0.000000,12266.666667
0.000000,0.000000,0.000000,12275.000000
0.000000,0.000000,0.000000,12283.333333
0.000000,0.000000,0.000000,12291.666667
0.000000,0.000000,0.000000,12300.000000
0.000000,0.000000,0.000000,12308.333333
0.000000,0.000000,0.000000,12316.666667
0.000000,0.000000,0.000000,12325.000000
0.000000,0.000000,0.000000,12333.333333
0.000000,0.000000,0.000000,12341.666667
0.000000,0.000000,0.000000,12350.000000
0.000000,0.000000,0.000000,12358.333333
0.000000,0.000000,0.000000,12366.666667
0.000000,0.000000,0.000000,12375.000000
0.000000,0.000000,0.000000,12383.333333
0.000000,0.000000,0.000000,12391.666667
0.000000,0.000000,0.000000,12400.000000
0.000000,0.000000,0.000000,12408.333333
0.000000,0.000000,0.000000,12416.666667
0.000000,0.000000,0.000000,12425.000000
0.000000,0.000000,0.000000,12433.333333
0.000000,0.000000,0.000000,12441.666667
0.000000,0.000000,0.000000,12450.000000
0.000000,0.000000,0.000000,12458.333333
0.000000,0.000000,0.000000,12466.666667
0.000000,0.000000,0.000000,12475.000000
0.000000,0.000000,0.000000,12483.333333
0.000000,0.000000,0.000000,12491.666667
0.000000,0.000000,0.000000,12500.000000
0.000000,0.000000,0.000000,12508.333333
0.000000,0.000000,0.000000,12516.666667
0.000000,0.000000,0.000000,12525.000000
0.000000,0.000000,0.000000,12533.333333
0.000000,0.000000,0.000000,12541.666667
0.000000,0.000000,0.000000,12550.000000
0.000000,0.000000,0.000000,12558.333333
0.000000,0.000000,0.000000,12566.666667
0.000000,0.000000,0.000000,12575.000000
0.000000,0.000000,0.000000,12583.333333
0.000000,0.000000,0.000000,12591.666667
0.000000,0.000000,0.000000,12600.000000
0.000000,0.000000,0.000000,12608.333333
0.000000,0.000000,0.000000,12616.666667
0.000000,0.000000,0.000000,12625.000000
0.000000,0.000000,0.000000,12633.333333
0.000000,0.000000,0.000000,12641.666667
0.000000,0.000000,0.000000,12650.000000
0.000000,0.000000,0.000000,12658.333333
0.000000,0.000000,0.000000,12666.666667
0.000000,0.000000,0.000000,12675.000000
0.000000,0.000000,0.000000,12683.333333
0.000000,0.000000,0.000000,12691.666667
0.000000,0.000000,0.000000,12700.000000
0.000000,0.000000,0.000000,12708.333333
0.000000,0.000000,0.000000,12716.666667
0.000000,0.000000,0.000000,12725.000000
0.000000,0.000000,0.000000,12733.333333
0.000000,0.000000,0.000000,12741.666667
0.000000,0.000000,0.000000,12750.000000
0.000000,0.000000,0.000000,12758.333333
0.000000,0.000000,0.000000,12766.666667
0.000000,0.000000,0.000000,12775.000000
0.000000,0.000000,0.000000,12783.333333
0.000000,0.000000,0.000000,12791.666667
0.000000,0.000000,0.000000,12800.000000
0.000000,0.000000,0.000000,12808.333333
0.000000,0.000000,0.000000,12816.666667
0.000000,0.000000,0.000000,12825.000000
0.000000,0.000000,0.000000,12833.333333
0.000000,0.000000,0.000000,12841.666667
0.000000,0.000000,0.000000,12850.000000
0.000000,0.000000,0.000000,12858.333333
0.000000,0.000000,0.000000,12866.666667
0.000000,0.000000,0.000000,12875.000000
0.000000,0.000000,0.000000,12883.333333
0.000000,0.000000,0.000000,12891.666667
0.000000,0.000000,0.000000,12900.000000
0.000000,0.000000,0.000000,12908.333333
0.000000,0.000000,0.000000,12916.666667
0.000000,0.000000,0.000000,12925.000000
0.000000,0.000000,0.000000,12933.333333
0.000000,0.000000,0.000000,12941.666667
0.000000,0.000000,0.000000,12950.000000
0.000000,0.000000,0.000000,12958.333333
0.000000,0.000000,0.000000,12966.666667
0.000000,0.000000,0.000000,12975.000000
0.000000,0.000000,0.000000,12983.333333
0.000000,0.000000,0.000000,12991.666667
0.000000,0.000000,0.000000,13000.000000
0.000000,0.000000,0.000000,13008.333333
0.000000,0.000000,0.000000,13016.666667
0.000000,0.000000,0.000000,13025.000000
0.000000,0.000000,0.000000,13033.333333
0.000000,0.000000,0.000000,13041.666667
0.000000,0.000000,0.000000,13050.000000
0.000000,0.000000,0.000000,13058.333333
0.000000,0.000000,0.000000,13066.666667
0.000000,0.000000,0.000000,13075.000000
0.000000,0.000000,0.000000,13083.333333
0.000000,0.000000,0.000000,13091.666667
0.000000,0.000000,0.000000,13100.000000
0.000000,0.000000,0.000000,13108.333333
0.000000,0.000000,0.000000,13116.666667
0.000000,0.000000,0.000000,13125.000000
0.000000,0.000000,0.000000,13133.333333
0.000000,0.000000,0.000000,13141.666667
0.000000,0.000000,0.000000,13150.000000
0.000000,0.000000,0.000000,13158.333333
0.000000,0.000000,0.000000,13166.666667
0.000000,0.000000,0.000000,13175.000000
0.000000,0.000000,0.000000,13183.333333
0.000000,0.000000,0.000000,13191.666667
0.000000,0.000000,0.000000,13200.000000
0.000000,0.000000,0.000000,13208.333333
0.000000,0.000000,0.000000,13216.666667
0.000000,0.000000,0.000000,13225.000000
0.000000,0.000000,0.000000,13233.333333
0.000000,0.000000,0.000000,13241.666667
0.000000,0.000000,0.000000,13250.000000
0.000000,0.000000,0.000000,13258.333333
0.000000,0.000000,0.000000,13266.666667
0.000000,0.000000,0.000000,13275.000000
0.000000,0.000000,0.000000,13283.333333
0.000000,0.000000,0.000000,13291.666667
0.000000,0.000000,0.000000,13300.000000
0.000000,0.000000,0.000000,13308.333333
0.000000,0.000000,0.000000,13316.666667
0.000000,0.000000,0.000000,13325.000000
0.000000,0.000000,0.000000,13333.333333
0.000000,0.000000,0.000000,13341.666667
0.000000,0.000000,0.000000,13350.000000
0.000000,0.000000,0.000000,13358.333333
0.000000,0.000000,0.000000,13366.666667
0.000000,0.000000,0.000000,13375.000000
0.000000,0.000000,0.000000,13383.333333
0.000000,0.000000,0.000000,13391.666667
0.000000,0.000000,0.000000,13400.000000
0.000000,0.000000,0.000000,13408.333333
0.000000,0.000000,0.000000,13416.666667
0.000000,0.000000,0.000000,13425.000000
0.000000,0.000000,0.000000,13433.333333
0.000000,0.000000,0.000000,13441.666667
0.000000,0.000000,0.000000,13450.000000
0.000000,0.000000,0.000000,13458.333333
0.000000,0.000000,0.000000,13466.666667
0.000000,0.000000,0.000000,13475.000000
0.000000,0.000000,0.000000,13483.333333
0.000000,0.000000,0.000000,13491.666667
0.000000,0.000000,0.000000,13500.000000
0.000000,0.000000,0.000000,13508.333333
0.000000,0.000000,0.000000,13516.666667
0.000000,0.000000,0.000000,13525.000000
0.000000,0.000000,0.000000,13533.333333
0.000000,0.000000,0.000000,13541.666667
0.000000,0.000000,0.000000,13550.000000
0.000000,0.000000,0.000000,13558.333333
0.000000,0.000000,0.000000,13566.666667
0.000000,0.000000,0.000000,13575.000000
0.000000,0.000000,0.000000,13583.333333
0.000000,0.000000,0.000000,13591.666667
0.000000,0.000000,0.000000,13600.000000
0.000000,0.000000,0.000000,13608.333333
0.000000,0.000000,0.000000,13616.666667
0.000000,0.000000,0.000000,13625.000000
0.000000,0.000000,0.000000,13633.333333
0.000000,0.000000,0.000000,13641.666667
0.000000,0.000000,0.000000,13650.000000
0.000000,0.000000,0.000000,13658.333333
0.000000,0.000000,0.000000,13666.666667
0.000000,0.000000,0.000000,13675.000000
0.000000,0.000000,0.000000,13683.333333
0.000000,0.000000,0.000000,13691.666667
0.000000,0.000000,0.000000,13700.000000
0.000000,0.000000,0.000000,13708.333333
0.000000,0.000000,0.000000,13716.666667
0.000000,0.000000,0.000000,13725.000000
0.000000,0.000000,0.000000,13733.333333
0.000000,0.000000,0.000000,13741.666667
0.000000,0.000000,0.000000,13750.000000
0.000000,0.000000,0.000000,13758.333333
0.000000,0.000000,0.000000,13766.666667
0.000000,0.000000,0.000000,13775.000000
0.000000,0.000000,0.000000,13783.333333
0.000000,0.000000,0.000000,13791.666667
0.000000,0.000000,0.000000,13800.000000
0.000000,0.000000,0.000000,13808.333333
0.000000,0.000000,0.000000,13816.666667
0.000000,0.000000,0.000000,13825.000000
0.000000,0.000000,0.000000,13833.333333
0.000000,0.000000,0.000000,13841.666667
0.000000,0.000000,0.000000,13850.000000
0.000000,0.000000,0.000000,13858.333333
0.000000,0.000000,0.000000,13866.666667
0.000000,0.000000,0.000000,13875.000000
0.000000,0.000000,0.000000,13883.333333
0.000000,0.000000,0.000000,13891.666667
0.000000,0.000000,0.000000,13900.000000
0.000000,0.000000,0.000000,13908.333333
0.000000,0.000000,0.000000,13916.666667
0.000000,0.000000,0.000000,13925.000000
0.000000,0.000000,0.000000,13933.333333
0.000000,0.000000,0.000000,13941.666667
0.000000,0.000000,0.000000,13950.000000
0.000000,0.000000,0.000000,13958.333333
0.000000,0.000000,0.000000,13966.666667
0.000000,0.000000,0.000000,13975.000000
0.000000,0.000000,0.000000,13983.333333
0.000000,0.000000,0.000000,13991.666667
0.000000,0.000000,0.000000,14000.000000
0.000000,0.000000,0.000000,14008.333333
0.000000,0.000000,0.000000,14016.666667
0.000000,0.000000,0.000000,14025.000000
0.000000,0.000000,0.000000,14033.333333
0.000000,0.000000,0.000000,14041.666667
0.000000,0.000000,0.000000,14050.000000
0.000000,0.000000,0.000000,14058.333333
0.000000,0.000000,0.000000,14066.666667
0.000000,0.000000,0.000000,14075.000000
0.000000,0.000000,0.000000,14083.333333
0.000000,0.000000,0.000000,14091.666667
0.000000,0.000000,0.000000,14100.000000
0.000000,0.000000,0.000000,14108.333333
0.000000,0.000000,0.000000,14116.666667
0.000000,0.000000,0.000000,14125.000000
0.000000,0.000000,0.000000,14133.333333
0.000000,0.000000,0.000000,14141.666667
0.000000,0.000000,0.000000,14150.000000
0.000000,0.000000,0.000000,14158.333333
0.000000,0.000000,0.000000,14166.666667
0.000000,0.000000,0.000000,14175.000000
0.000000,0.000000,0.000000,14183.333333
0.000000,0.000000,0.000000,14191.666667
0.000000,0.000000,0.000000,14200.000000
0.000000,0.000000,0.000000,14208.333333
0.000000,0.000000,0.000000,14216.666667
0.000000,0.000000,0.000000,14225.000000
0.000000,0.000000,0.000000,14233.333333
0.000000,0.000000,0.000000,14241.666667
0.000000,0.000000,0.000000,14250.000000
0.000000,0.000000,0.000000,14258.333333
0.000000,0.000000,0.000000,14266.666667
0.000000,0.000000,0.000000,14275.000000
0.000000,0.000000,0.000000,14283.333333
0.000000,0.000000,0.000000,14291.666667
0.000000,0.000000,0.000000,14300.000000
0.000000,0.000000,0.000000,14308.333333
0.000000,0.000000,0.000000,14316.666667
0.000000,0.000000,0.000000,14325.000000
0.000000,0.000000,0.000000,14333.333333
0.000000,0.000000,0.000000,14341.666667
0.000000,0.000000,0.000000,14350.000000
0.000000,0.000000,0.000000,14358.333333
0.000000,0.000000,0.000000,14366.666667
0.000000,0.000000,0.000000,14375.000000
0.000000,0.000000,0.000000,14383.333333
0.000000,0.000000,0.000000,14391.666667
0.000000,0.000000,0.000000,14400.000000
0.000000,0.000000,0.000000,14408.333333
0.000000,0.000000,0.000000,14416.666667
0.000000,0.000000,0.000000,14425.000000
0.000000,0.000000,0.000000,14433.333333
0.000000,0.000000,0.000000,14441.666667
0.000000,0.000000,0.000000,14450.000000
0.000000,0.000000,0.000000,14458.333333
0.000000,0.000000,0.000000,14466.666667
0.000000,0.000000,0.000000,14475.000000
0.000000,0.000000,0.000000,14483.333333
0.000000,0.000000,0.000000,14491.666667
0.000000,0.000000,0.000000,14500.000000
0.000000,0.000000,0.000000,14508.333333
0.000000,0.000000,0.000000,14516.666667
0.000000,0.000000,0.000000,14525.000000
0.000000,0.000000,0.000000,14533.333333
0.000000,0.000000,0.000000,14541.666667
0.000000,0.000000,0.000000,14550.000000
0.000000,0.000000,0.000000,14558.333333
0.000000,0.000000,0.000000,14566.666667
0.000000,0.000000,0.000000,14575.000000
0.000000,0.000000,0.000000,14583.333333
0.000000,0.000000,0.000000,14591.666667
0.000000,0.000000,0.000000,14600.000000
0.000000,0.000000,0.000000,14608.333333
0.000000,0.000000,0.000000,14616.666667
0.000000,0.000000,0.000000,14625.000000
0.000000,0.000000,0.000000,14633.333333
0.000000,0.000000,0.000000,14641.666667
0.000000,0.000000,0.000000,14650.000000
0.000000,0.000000,0.000000,14658.333333
0.000000,0.000000,0.000000,14666.666667
0.000000,0.000000,0.000000,14675.000000
